time_s,force_x_N,force_y_N,force_z_N
0.0,0.8091551689096999,0.9004897995156602,20.664166994484425
0.001,0.6768488849631089,0.7212608871931065,20.664263261707823
0.002,0.5421335845300257,0.4725432735863766,20.664332660469114
0.003,0.408716746337539,0.1703608824249807,20.664402037980715
0.004,0.2768451457295742,-0.18131646171714166,20.664471996481907
0.005,0.14660746804935768,-0.5807310941981971,20.66454304749241
0.006,0.01796890644731297,-1.0279335576949684,20.664615617395388
0.007,-0.10919511596894038,-1.5243773309563426,20.66469005262287
0.008,-0.19017052819230207,-1.875356376578003,20.664766624524685
0.009000000000000001,-0.18318776430661493,-1.8583388794059177,20.664845533988313
0.010000000000000002,-0.17654796517428606,-1.8411548679186158,20.664926915874414
0.011000000000000003,-0.17026150712559884,-1.8237978238909176,20.66501084331707
0.012000000000000004,-0.1643403023183134,-1.8062827374997996,20.66509733193614
0.013000000000000005,-0.15879734009831373,-1.7886421106207382,20.665186343987706
0.014000000000000005,-0.15364625189346265,-1.7709221488927547,20.66527779249221
0.015000000000000006,-0.14890090023402097,-1.7531791459664217,20.665371545350368
0.016000000000000007,-0.2973099653957261,-2.4005504633477597,20.665467429464606
0.017000000000000008,-0.29062448472262714,-2.370840059600761,20.66556523487522
0.01800000000000001,-0.2844791051473614,-2.341747533705408,20.665664718908054
0.01900000000000001,-0.27887817050735336,-2.3133123107122175,20.665765610330396
0.02000000000000001,-0.27382493264982233,-2.2855694808537432,20.665867613512116
0.02100000000000001,-0.26932144433215377,-2.2585478604317517,20.665970412572598
0.022000000000000013,-0.26536846573260237,-2.2322682173964425,20.666073675497167
0.023000000000000013,-0.2619653846716825,-2.2067416637773394,20.66617705820712
0.024000000000000014,-0.2591101506186094,-2.1819682179943793,20.666280208557385
0.025000000000000015,-0.2567992225284843,-2.1579355410322547,20.66638277023725
0.026000000000000016,-0.2550275305279142,-2.13461785146914,20.666484386554437
0.027000000000000017,-0.2537884514366673,-2.111975025322737,20.66658470407274
0.028000000000000018,-0.25307379808388986,-2.089951887544369,20.66668337606985
0.02900000000000002,-0.25287382233805256,-2.0684777027329093,20.666780065810883
0.03000000000000002,-0.253177231734952,-2.0474658730335373,20.666874449598687
0.03100000000000002,-0.25397121954093055,-2.0268138513228857,20.666966219577183
0.03200000000000002,-0.2552415080343112,-2.0064032775016893,20.667055086283607
0.03300000000000002,0.024021696212198785,-2.723825895073552,20.66714078092864
0.03400000000000002,-0.0015545385759480335,-3.805717550605633,20.667223057377395
0.035000000000000024,-0.0015432307086776093,-3.7879027363670597,20.667301693844585
0.036000000000000025,-0.001532131377511188,-3.770263315942928,20.667376494288497
0.037000000000000026,-0.0015212484041023933,-3.752798333686524,20.667447289495804
0.03800000000000003,-0.001510588531969434,-3.7355068529245967,20.66751393786513
0.03900000000000003,-0.0015001573776522448,-3.718387955858913,20.66757632589652
0.04000000000000003,-0.0014899593908899375,-3.701440743402813,20.667634368396076
0.04100000000000003,-0.0014799978258425162,-3.6846643349563237,20.667688008397263
0.04200000000000003,-0.001470274721706244,-3.668057868121295,20.667737216826772
0.04300000000000003,-0.0014607908933289213,-3.651620498371264,20.667781991923338
0.04400000000000003,-0.0014515459317571977,-3.6353513986752484,20.667822358429646
0.04500000000000003,-0.0014425382137962794,-3.619249759079125,20.667858366584824
0.046000000000000034,-0.0014337649213690268,-3.6033147862609622,20.66789009092987
0.047000000000000035,-0.0014252220690661663,-3.5875457030564855,20.667917628956214
0.048000000000000036,-0.0014169045398214897,-3.571941747964299,20.667941099618037
0.04900000000000004,-0.001408806130393507,-3.556502174635897,20.667960641731526
0.05000000000000004,-0.0014009196014542757,-3.541226251354676,20.667976412287462
0.05100000000000004,-0.0013932367365215026,-3.5261132605112575,20.66798858469585
0.05200000000000004,-0.0013857484067334516,-3.511162498078784,20.66799734698811
0.05300000000000004,-0.001378444639800476,-3.4963732730902404,20.668002899995685
0.05400000000000004,-0.0013713146962409106,-3.4817449071229474,20.66800545552289
0.05500000000000004,-0.0013643471478012106,-3.4672767337954404,20.66800523453822
0.05600000000000004,-0.0013575299601554167,-3.452968098277112,20.668002465394874
0.057000000000000044,-0.001350850578592258,-3.4388183568140276,20.667997382092715
0.058000000000000045,-0.0013442960155618938,-3.424826876272113,20.6679902226037
0.059000000000000045,-0.0013378529397601174,-3.4109930337013514,20.66798122726582
0.060000000000000046,-0.0013315077658126104,-3.3973162159215873,20.667970637254236
0.06100000000000005,-0.0013252467446987354,-3.3837958191279256,20.667958693136967
0.06200000000000005,-0.0013190560522987962,-3.3704312485217867,20.66794563352949
0.06300000000000004,-0.0013129218786936056,-3.3572219179627343,20.667931693839996
0.06400000000000004,-0.0013068305139288389,-3.344167249643461,20.667917105115286
0.06500000000000004,-0.0013007684321437452,-3.3312666737905055,20.667902092991756
0.06600000000000004,-0.0012947223737918775,-3.3185196283819356,20.66788687674481
0.06700000000000005,-0.0012886794231876525,-3.3059255588912153,20.66787166843923
0.06800000000000005,-0.0012826270832911463,-3.293483918049461,20.66785667218229
0.06900000000000005,-0.0012765533457455916,-3.281194165628683,20.66784208346938
0.07000000000000005,-0.001270446757096949,-3.269055768245039,20.667828088625036
0.07100000000000005,-0.0012642964792775949,-3.2570681991755785,20.66781486433574
0.07200000000000005,-0.001258092345839186,-3.245230938196118,20.667802577264236
0.07300000000000005,-0.0012518249129307435,-3.233543471434361,20.667791383744785
0.07400000000000005,-0.0012454855036028653,-3.2220052912333426,20.66778142955978
0.07500000000000005,-0.0012390662471158387,-3.2106158960318463,20.667772849779606
0.07600000000000005,-0.001232560112700877,-3.1993747902546676,20.667765768669582
0.07700000000000005,-0.0012259609371567254,-3.1882814842139395,20.66776029966011
0.07800000000000006,-0.0012192634454000692,-3.177335494021203,20.66775654536623
