time_s,left_hip_yaw_rad,left_hip_roll_rad,left_hip_pitch_rad,left_knee_rad,left_ankle_rad,right_hip_yaw_rad,right_hip_roll_rad,right_hip_pitch_rad,right_knee_rad,right_ankle_rad
0.0,0.0032935358034071635,0.2527479857119924,-0.51810070750255,1.168206931541245,-0.6597421313548857,-0.0032522418412670767,-0.25361034582071607,0.5243376837735305,1.1883350843436666,-0.6681614874773091
0.001,0.003310577118523593,0.25446026693246526,-0.5183071543518296,1.1686595305618637,-0.6599925449725608,-0.0032448311245594336,-0.2518876085119081,0.5240554603698137,1.1877864171461465,-0.6678931843313626
0.002,0.0033274823214189276,0.25615736758569024,-0.5185058906113669,1.1690961762279433,-0.6602347098090474,-0.0032374896389513693,-0.2501794428023983,0.5237718991624228,1.1872350145183976,-0.6676235131745982
0.003,0.0033442522642493184,0.2578394014883255,-0.5186975228733623,1.169517892906363,-0.6604690431450818,-0.0032302197254720855,-0.24848644461262517,0.5234914892751138,1.1866900908019353,-0.6673571994761168
0.004,0.003360887796372238,0.2595064820081731,-0.5188826379097565,1.169925672732649,-0.6606959498621269,-0.0032230235503827673,-0.24680917020477694,0.5232185466485498,1.186160503827672,-0.6670987853214536
0.005,0.0033773897635162317,0.2611587219733339,-0.5190618029096733,1.1703204760224983,-0.6609158226160667,-0.0032159031123687883,-0.24514813762231283,0.5229572158233672,1.18565475866496,-0.6668526313820913
0.006,0.0033937590069804957,0.26279623358514514,-0.5192355657040931,1.1707032316730412,-0.6611290420134118,-0.003208860249617529,-0.24350382811925156,0.5227114714659816,1.185181010886729,-0.6666229186582027
0.007,0.0034099963628642445,0.2644191283348649,-0.5194044549796673,1.1710748375553368,-0.661335976789598,-0.003201896646765942,-0.24187668757511274,0.5224851196758538,1.1847470694234783,-0.6664136500286667
0.008,0.0034261026613257783,0.2660275169240603,-0.5195689804834702,1.1714361608994814,-0.6615369839889627,-0.003195013841704149,-0.2402671278918387,0.5222817991110197,1.184360399075362,-0.6662286516407816
0.009000000000000001,0.0034420787258710767,0.2676215091886506,-0.5197296332203754,1.1717880386735937,-0.6617324091459775,-0.00318821323222339,-0.23867552836944245,0.5221049819669143,1.1840281227483196,-0.6660715741706031
0.010000000000000002,0.0034579253726717053,0.2692012140265499,-0.5198868856446345,1.1721312779578343,-0.6619225864673163,-0.003181496082498489,-0.23710223705751954,0.5219579748418285,1.1837570234771115,-0.6659458939834247
0.011000000000000003,0.0034736434099117415,0.2707667393288497,-0.5200411918471416,1.172466656314521,-0.6621078390143357,-0.003174863529396739,-0.2355475720801297,0.5218439195207133,1.1835535462951257,-0.6658549142225499
0.012000000000000004,0.003489233637163402,0.2723181919144758,-0.520192987739766,1.1727949221552993,-0.66228847888555,-0.0031683165886066504,-0.23401182293189662,0.5217657937074485,1.1834238000078796,-0.6658017658531699
0.013000000000000005,0.00350469684479099,0.2738556774682514,-0.5203426912380439,1.1731167951062484,-0.6624648073986837,-0.0031618561605814663,-0.23249525174349406,0.5217264117341,1.1833735589242111,-0.6657894086868115
0.014000000000000005,0.0035200338133827514,0.27537930048229403,-0.5204907024434303,1.1734329663717102,-0.6626371152718948,-0.003155483036293636,-0.23099809451498132,0.5217284252740868,1.1834082645961772,-0.6658206324104596
0.015000000000000006,0.0035352453132101885,0.27688916420067167,-0.5206374038262211,1.1737440990975585,-0.6628056828037725,-0.0031491979027976308,-0.22952056231572476,0.5217743240845435,1.1835330276156413,-0.6658980576430499
0.016000000000000007,0.0035503321037143667,0.2783853705672409,-0.5207831604101689,1.1740508287345484,-0.6629707800517267,-0.0031430013485995376,-0.2280628424498931,0.5218664368014856,1.1837526295124046,-0.6660241370405808
0.017000000000000008,0.0035652949330187097,0.27986802017658874,-0.5209283199597301,1.1743537634023204,-0.6631326670084079,-0.003136893868832829,-0.22662509958674434,0.5220069318096621,1.1840715247954958,-0.6662011564695822
0.01800000000000001,0.0035801345374677726,0.2813372122279989,-0.5210732131707945,1.1746534842545686,-0.6632915937758136,-0.003130875870240567,-0.22520747685513273,0.522197818207194,1.1844938431758874,-0.6664312362671084
0.01900000000000001,0.0035948516411914706,0.28279304448236214,-0.5212181538656647,1.1749505458458245,-0.6634478007367681,-0.0031249476759650442,-0.2238100969018559,0.5224409468832657,1.185023392005435,-0.6667163326037933
0.02000000000000001,0.0036094469556942265,0.2842356132219511,-0.5213634391929682,1.1752454765002531,-0.6636015187234883,-0.0031191095301465496,-0.22243306291363543,0.5227380117252414,1.185663658963257,-0.6670582389648118
0.02100000000000001,0.0036239211794685073,0.28566501321298043,-0.5215093498331017,1.1755387786828069,-0.663752969182981,-0.0031133616023335193,-0.22107645960268094,0.5230905509696461,1.1864178150170863,-0.6674585877618483
0.022000000000000013,0.003638274997632217,0.28708133767087285,-0.5216561502097252,1.1758309293730356,-0.6639023643390544,-0.003107703991706866,-0.21974035415592902,0.5234999487094674,1.1872887176833564,-0.6679188520873788
0.023000000000000013,0.003652509081589413,0.2884846782281553,-0.5218040887077434,1.176122380441808,-0.6640499073507606,-0.0031021367311217015,-0.21842479714817364,0.5239674365682297,1.188278914605948,-0.6684403476207453
0.024000000000000014,0.003666624088713836,0.2898751249049083,-0.5219533978981291,1.176413559031159,-0.6641957924671293,-0.0030966597909700745,-0.2171298234194172,0.5244940955492658,1.1893906474696427,-0.6690242346936504
0.025000000000000015,0.0036806206620547404,0.2912527660816954,-0.5221042947698683,1.1767048679374403,-0.6643402051780898,-0.0030912730828686363,-0.21585545291687072,0.5250808580665808,1.1906258562604382,-0.669671520520832
0.026000000000000016,0.003694499430064534,0.29261768847490166,-0.5222569809692281,1.1769966859979168,-0.6644833223615243,-0.0030859764631754544,-0.21460169150211886,0.5257285101616876,1.1919861838810062,-0.6703830615998283
0.027000000000000017,0.0037082610063477565,0.2939699771144106,-0.5224116430464752,1.1772893684809207,-0.6646253124264355,-0.0030807697363403773,-0.2133685317240415,0.5264376939088042,1.1934729811257478,-0.6711595662818965
0.028000000000000018,0.003721905989430933,0.29530971532355454,-0.5225684527101018,1.1775832474796455,-0.6647663354522538,-0.00307565265809357,-0.21215595355815048,0.5272089100088563,1.1950873120161543,-0.6720015975143576
0.02900000000000002,0.0037354349625528657,0.29663698470127337,-0.5227275670885462,1.177878632309634,-0.6649065433243526,-0.003070624938476952,-0.21096392511305623,0.5280425205708514,1.196829959493558,-0.6729095757528872
0.03000000000000002,0.003748848493474952,0.29795186510642024,-0.5228891289993324,1.1781758099099928,-0.665046079865878,-0.00306568624472339,-0.2097924033048276,0.5289387520773818,1.198701431462876,-0.6738837820406022
0.03100000000000002,0.00376214713431113,0.2992544346441566,-0.5230532672254881,1.17847504524834,-0.6651850809660409,-0.0030608362039885708,-0.20864133450004915,0.5298976985293066,1.200701967177646,-0.6749243612491961
0.03200000000000002,0.0037753314213770746,0.30054476965437926,-0.5232200967990485,1.1787765817294718,-0.665323674705052,-0.0030560744059405197,-0.20751065512841294,0.5309193247630601,1.202831543953569,-0.6760313254758932
0.03300000000000002,0.003788401875058292,0.30182294470212806,-0.5233897192913953,1.1790806416077204,-0.6654619814759185,-0.0030514004052117653,-0.20640029226570958,0.5320034699325575,1.2050898841949116,-0.6772045575886068
0.03400000000000002,0.003801358999696789,0.3030890325699219,-0.5235622231101367,1.1793874264029494,-0.6656001141033464,-0.0030468137237191373,-0.20531016418810444,0.5331498511463174,1.2074764627155217,-0.6784438149104398
0.035000000000000024,0.003814203283495985,0.3043431042519767,-0.5237376838021863,1.1796971173201225,-0.6657381779600258,-0.0030423138528561855,-0.204240180898601,0.5343580672492253,1.2099905143338956,-0.6797487330335441
0.036000000000000025,0.0038269351984435976,0.3055852289502585,-0.5239161643626662,1.1800098756723665,-0.6658762710805939,-0.0030379002555631575,-0.20319024462660512,0.5356276027373058,1.2126310417197028,-0.6811188297513798
0.037000000000000026,0.0038395552002522073,0.3068154740723298,-0.5240977155492198,1.1803258433074346,-0.6660144842735962,-0.0030335723682794365,-0.20216025030151122,0.5369578317929787,1.2153968234674513,-0.6825535090975854
0.03800000000000003,0.0038520637283172517,0.30803390523094687,-0.5242823762012981,1.1806451430374632,-0.6661529012317773,-0.0030293296027832767,-0.20115008600123527,0.5383480224275404,1.2182864223715655,-0.6840520654789929
0.03900000000000003,0.003864461205692202,0.30924058624537015,-0.5244701735639561,1.1809678790719067,-0.6662915986410469,-0.0030251713479236093,-0.20015963337662,0.5397973407170356,1.2212981938760474,-0.6856136878897947
0.04000000000000003,0.003876748039080699,0.3104355791443495,-0.524661123615679,1.1812941374535229,-0.6664306462884751,-0.003021096971248606,-0.19918876805263558,0.541304855117274,1.2244302946711056,-0.6872374641934956
0.04100000000000003,0.0038889246188454143,0.31161894417074965,-0.524855231399747,1.1816239864972733,-0.6665701071696725,-0.0030171058205356177,-0.19823736000729414,0.5428695408434877,1.2276806914086504,-0.6889223854590556
0.04200000000000003,0.0039009913190334467,0.3127907397877811,-0.5250524913586369,1.1819574772319936,-0.6667100375959117,-0.003013197225227001,-0.1973052739291898,0.5444902843000187,1.231047169508371,-0.6906673503375497
0.04300000000000003,0.003912948497418039,0.3139510226868042,-0.5252528876709556,1.1822946438446829,-0.666850487301345,-0.0030093704977762615,-0.19639236955456726,0.546165887545468,1.2345273420261986,-0.6924711694657236
0.04400000000000003,0.00392479649555643,0.3150998477966743,-0.5254563945904036,1.1826355041272538,-0.6669914995506602,-0.0030056249349088415,-0.1954985019848117,0.5478950727789109,1.238118658557329,-0.6943325698830105
0.04500000000000003,0.0039365356388636474,0.3162372682945977,-0.525662976786268,1.1829800599255795,-0.6671331112475126,-0.0030019598188017857,-0.19462352198524147,0.5496764868330853,1.2418184141465718,-0.6962501994488786
