time_s,left_foot_z_m
0.0,0.0025025357379603735
0.001,0.002503702008894087
0.002,0.0025048346683688404
0.003,0.002505934633772109
0.004,0.002507002797149032
0.005,0.0025080400259979915
0.006,0.0025090471640344704
0.007,0.0025100250319259054
0.008,0.0025109744279967552
0.009000000000000001,0.0025118961289074086
0.010000000000000002,0.0025127908903060728
0.011000000000000003,0.002513659447456202
0.012000000000000004,0.002514502515839942
0.013000000000000005,0.0025153207917387316
0.014000000000000005,0.0025161149527919494
0.015000000000000006,0.0025168856585351083
0.016000000000000007,0.002517633550917716
0.017000000000000008,0.0025183592548024096
0.01800000000000001,0.002519063378445787
0.01900000000000001,0.00251974651396197
0.02000000000000001,0.002520409237769545
0.02100000000000001,0.0025210521110227077
0.022000000000000013,0.0025216756800274485
0.023000000000000013,0.0025222804766432336
0.024000000000000014,0.0025228670186712154
0.025000000000000015,0.0025234358102289092
0.026000000000000016,0.0025239873421130828
0.027000000000000017,0.0025245220921502297
0.028000000000000018,0.0025250405255362283
0.02900000000000002,0.0025255430951648117
0.03000000000000002,0.0025260302419461873
0.03100000000000002,0.0025265023951157525
0.03200000000000002,0.0025269599725335837
0.03300000000000002,0.0025274033809750823
0.03400000000000002,0.0025278330164131557
0.035000000000000024,0.0025282492642927715
0.036000000000000025,0.002528652499797321
0.037000000000000026,0.0025290430881083105
0.03800000000000003,0.0025294213846575354
0.03900000000000003,0.002529787735373462
0.04000000000000003,0.0025301424769202698
0.04100000000000003,0.002530485936931944
0.04200000000000003,0.002530818434239867
0.04300000000000003,0.002531140279095276
0.04400000000000003,0.002531451773386092
0.04500000000000003,0.0025317532108494085
0.046000000000000034,0.002532044877278126
0.047000000000000035,0.002532327050723631
0.048000000000000036,0.0025326000016937557
0.04900000000000004,0.00253286399334645
0.05000000000000004,0.002533119281679059
0.05100000000000004,0.0025333661157133924
0.05200000000000004,0.002533604737677636
0.05300000000000004,0.00253383538318357
0.05400000000000004,0.0025340582814002734
0.05500000000000004,0.002534273655224399
0.05600000000000004,0.002534481721446824
0.057000000000000044,0.002534682690915606
0.058000000000000045,0.0025348767686957235
0.059000000000000045,0.0025350641542255525
0.060000000000000046,0.002535245041469906
0.06100000000000005,0.0025354196190697058
0.06200000000000005,0.002535588070488877
0.06300000000000004,0.0025357505741577524
0.06400000000000004,0.002535907303613652
0.06500000000000004,0.0025360584276378703
0.06600000000000004,0.00253620411039044
0.06700000000000005,0.0025363445115414163
0.06800000000000005,0.002536479786398923
0.06900000000000005,0.0025366100860349378
0.07000000000000005,0.00253673555740774
0.07100000000000005,0.00253685634348114
0.07200000000000005,0.0025369725833418733
0.07300000000000005,0.002537084412313005
0.07400000000000005,0.0025371919620650364
0.07500000000000005,0.0025372953607242822
0.07600000000000005,0.0025373947329783673
0.07700000000000005,0.0025374902001785056
0.07800000000000006,0.002537581880439812
0.07900000000000006,0.0025376698887383184
0.08000000000000006,0.0025377543370053643
0.08100000000000006,0.0025378353342194807
0.08200000000000006,0.002537912986495316
0.08300000000000006,0.0025379873971701807
0.08400000000000006,0.002538058666887711
0.08500000000000006,0.002538126893679264
0.08600000000000006,0.0025381921730422766
0.08700000000000006,0.0025382545980164525
0.08800000000000006,0.0025383142592572093
0.08900000000000007,0.0025383712451068283
0.09000000000000007,0.0025384256416628274
0.09100000000000007,0.002538477532844193
0.09200000000000007,0.002538527000455079
0.09300000000000007,0.002538574124246077
0.09400000000000007,0.0025386189819733423
0.09500000000000007,0.0025386616494551505
0.09600000000000007,0.0025387022006265123
0.09700000000000007,0.0025387407075912367
0.09800000000000007,0.0025387772406722416
0.09900000000000007,0.002538811868459088
0.10000000000000007,0.0025388446578544187
0.10100000000000008,0.0025388756741170845
0.10200000000000008,0.0025389049809046785
0.10300000000000008,0.0025389326403125988
0.10400000000000008,0.0025389587129128616
0.10500000000000008,0.002538983257789635
0.10600000000000008,0.002539006332574211
0.10700000000000008,0.00253902799347697
0.10800000000000008,0.0025390482953188964
0.10900000000000008,0.0025390672915607086
0.11000000000000008,0.0025390850343309512
0.11100000000000008,0.0025391015744520955
0.11200000000000009,0.0025391169614655956
0.11300000000000009,0.002539131243655502
0.11400000000000009,0.002539144468070905
0.11500000000000009,0.002539156680546689
0.11600000000000009,0.0025391679257240375
0.11700000000000009,0.0025391782470689205
0.11800000000000009,0.002539187686890248
0.11900000000000009,0.002539196286356956
0.12000000000000009,0.0025392040855142725
0.1210000000000001,0.0025392111232989713
0.1220000000000001,0.0025392174375545584
0.1230000000000001,0.0025392230650454553
0.1240000000000001,0.002539228041470859
0.12500000000000008,0.002539232401478242
0.12600000000000008,0.0025392361786768167
0.12700000000000009,0.002539239405650477
0.12800000000000009,0.0025392421139707293
0.1290000000000001,0.002539244334210402
0.1300000000000001,0.0025392460959563594
0.1310000000000001,0.002539247427823906
0.1320000000000001,0.002539248357470103
0.1330000000000001,0.002539248911609223
0.1340000000000001,0.002539249116027858
0.1350000000000001,0.0025392489956012378
0.1360000000000001,0.0025392485743107353
0.1370000000000001,0.0025392478752621524
0.1380000000000001,0.0025392469207057775
0.1390000000000001,0.002539245732057445
0.1400000000000001,0.0025392443299218533
0.1410000000000001,0.0025392427341171427
0.1420000000000001,0.0025392409637019775
0.1430000000000001,0.0025392390370044156
0.1440000000000001,0.0025392369716537196
0.1450000000000001,0.0025392347846141493
0.1460000000000001,0.0025392324922221335
0.1470000000000001,0.0025392301102261858
0.1480000000000001,0.0025392276538300056
0.1490000000000001,0.002539225137739118
0.1500000000000001,0.0025392225762113675
0.1510000000000001,0.002539219983111036
0.1520000000000001,0.0025392173725376777
0.1530000000000001,0.0025392147593530402
0.1540000000000001,0.0025392121584796312
0.1550000000000001,0.002539209584336611
0.1560000000000001,0.002539207050895862
0.1570000000000001,0.002539204571731391
0.1580000000000001,0.002539202160062367
0.1590000000000001,0.0025391998287905317
0.16000000000000011,0.0025391975905321162
0.16100000000000012,0.0025391954576452908
0.16200000000000012,0.0025391934422529273
0.16300000000000012,0.002539191556261526
0.16400000000000012,0.002539189811376571
0.16500000000000012,0.002539188219114266
0.16600000000000012,0.002539186790810912
0.16700000000000012,0.002539185537629291
0.16800000000000012,0.0025391844705629774
0.16900000000000012,0.002539183600438373
0.17000000000000012,0.0025391829379151493
0.17100000000000012,0.0025391824934855554
0.17200000000000013,0.002539182277471585
0.17300000000000013,0.0025391823000218416
0.17400000000000013,0.0025391825711072354
0.17500000000000013,0.0025391831005160265
0.17600000000000013,0.0025391838978482163
0.17700000000000013,0.002539184972509819
0.17800000000000013,0.0025391863337067035
0.17900000000000013,0.0025391879904383477
0.18000000000000013,0.0025391899514916015
0.18100000000000013,0.002539192225434833
0.18200000000000013,0.0025391948206117017
0.18300000000000013,0.002539197745135807
0.18400000000000014,0.002539201006885504
0.18500000000000014,0.00253920461349905
0.18600000000000014,0.002539208572370208
0.18700000000000014,0.0025392128906447757
0.18800000000000014,0.002539217575217436
0.18900000000000014,0.00253922263272913
0.19000000000000014,0.002539228069565313
0.19100000000000014,0.002539233891855088
0.19200000000000014,0.0025392401054704847
0.19300000000000014,0.0025392467160271215
0.19400000000000014,0.002539253728885152
0.19500000000000015,0.0025392611491512895
0.19600000000000015,0.002539268981681511
0.19700000000000015,0.0025392772310844462
0.19800000000000015,0.002539285901725561
0.19900000000000015,0.0025392949977323873
0.20000000000000015,0.0025393045230000418
0.20100000000000015,0.0025393144811980024
0.20200000000000015,0.0025393248757770055
0.20300000000000015,0.0025393357099776533
0.20400000000000015,0.0025393469868384214
0.20500000000000015,0.0025393587092054568
0.20600000000000016,0.002539370879742691
0.20700000000000016,0.002539383500942162
0.20800000000000016,0.002539396575135789
0.20900000000000016,0.0025394101045068153
0.21000000000000016,0.0025394240911025927
0.21100000000000016,0.0025394385368473285
0.21200000000000016,0.002539453443555703
0.21300000000000016,0.0025394688129466436
0.21400000000000016,0.002539484646657677
0.21500000000000016,0.002539500946259675
0.21600000000000016,0.0025395177132718876
0.21700000000000016,0.0025395349491770906
0.21800000000000017,0.0025395526554374583
0.21900000000000017,0.0025395708335100957
0.22000000000000017,0.0025395894848631376
0.22100000000000017,0.0025396086109917143
0.22200000000000017,0.0025396282134342724
0.22300000000000017,0.00253964829378836
0.22400000000000017,0.002539668853727292
0.22500000000000017,0.0025396898950156913
0.22600000000000017,0.0025397114195258273
0.22700000000000017,0.0025397334292531944
0.22800000000000017,0.002539755926332054
0.22900000000000018,0.0025397789130508185
0.23000000000000018,0.0025398023918669597
0.23100000000000018,0.0025398263654216047
0.23200000000000018,0.0025398508365536455
0.23300000000000018,0.002539875808313611
0.23400000000000018,0.0025399012839767074
0.23500000000000018,0.0025399272670554515
0.23600000000000018,0.002539953761311921
0.23700000000000018,0.002539980770768866
0.23800000000000018,0.002540008299720488
0.23900000000000018,0.0025400363527426605
0.24000000000000019,0.0025400649347016753
0.2410000000000002,0.00254009405076297
0.2420000000000002,0.002540123706398653
0.2430000000000002,0.002540153907394045
0.2440000000000002,0.002540184659853468
0.2450000000000002,0.002540215970205331
0.2460000000000002,0.0025402478452058383
0.2470000000000002,0.002540280291942053
0.2480000000000002,0.002540313317833831
0.2490000000000002,0.0025403469306348563
0.25000000000000017,0.002540381138432673
0.25100000000000017,0.00254041594964775
0.25200000000000017,0.0025404513730314347
0.25300000000000017,0.0025404874176631134
0.25400000000000017,0.002540524092946375
0.25500000000000017,0.0025405614086040744
0.25600000000000017,0.002540599374672787
0.2570000000000002,0.002540638001496249
0.2580000000000002,0.002540677299717891
0.2590000000000002,0.00254071728027256
0.2600000000000002,0.002540757954378109
0.2610000000000002,0.0025407993335252975
0.2620000000000002,0.0025408414294682304
0.2630000000000002,0.002540884254213463
0.2640000000000002,0.0025409278200089584
0.2650000000000002,0.0025409721393332488
0.2660000000000002,0.0025410172248833476
0.2670000000000002,0.0025410630895635195
0.2680000000000002,0.002541109746473671
0.2690000000000002,0.002541157208897974
0.2700000000000002,0.0025412054902938
0.2710000000000002,0.002541254604280771
0.2720000000000002,0.0025413045646312284
0.2730000000000002,0.0025413553852605374
0.2740000000000002,0.0025414070802189624
0.2750000000000002,0.0025414596636844575
0.2760000000000002,0.002541513149956629
0.2770000000000002,0.00254156755345232
0.2780000000000002,0.002541622888702799
0.2790000000000002,0.002541679170353049
0.2800000000000002,0.0025417364131627984
0.2810000000000002,0.0025417946320101734
0.2820000000000002,0.002541853841897552
0.2830000000000002,0.0025419140579605835
0.2840000000000002,0.002541975295479844
0.2850000000000002,0.0025420375698957526
0.2860000000000002,0.0025421008968271874
0.2870000000000002,0.00254216529209313
0.2880000000000002,0.002542230771739047
0.2890000000000002,0.0025422973520669995
0.2900000000000002,0.002542365049670061
0.2910000000000002,0.002542433881471573
0.2920000000000002,0.0025425038647693757
0.2930000000000002,0.002542575017284953
0.2940000000000002,0.0025426473572184444
0.2950000000000002,0.002542720903308867
0.2960000000000002,0.0025427956749007295
0.2970000000000002,0.0025428716920167585
0.2980000000000002,0.0025429489754372377
0.2990000000000002,0.0025430275467861613
0.3000000000000002,0.0025431074286248745
0.3010000000000002,0.002543188644552913
0.3020000000000002,0.002543373265227012
0.3030000000000002,0.0025437273704795975
0.3040000000000002,0.002544596008266394
0.3050000000000002,0.0025463100820828227
0.3060000000000002,0.002549186553434394
0.3070000000000002,0.002553528643099278
0.3080000000000002,0.0025596260312543626
0.3090000000000002,0.0025677550565327938
0.3100000000000002,0.002578178914075406
0.3110000000000002,0.002591147852638042
0.3120000000000002,0.002606899370812845
0.3130000000000002,0.002625658412421513
0.3140000000000002,0.0026476375611364754
0.3150000000000002,0.0026730372343859304
0.3160000000000002,0.0027020458765983774
0.3170000000000002,0.0027348401518419094
0.3180000000000002,0.0027715851359134992
0.31900000000000023,0.002812434507933465
0.32000000000000023,0.0028575307415001916
0.32100000000000023,0.0029070052954601362
0.32200000000000023,0.0029609788043465715
0.32300000000000023,0.003019561268542255
0.32400000000000023,0.0030828522442173725
0.32500000000000023,0.003150941033094847
0.32600000000000023,0.003223906872093247
0.32700000000000023,0.0033018191228952713
0.32800000000000024,0.0033847374614877114
0.32900000000000024,0.003472712067716325
0.33000000000000024,0.0035657838148972845
0.33100000000000024,0.0036639844595219885
0.33200000000000024,0.0037673368310903455
0.33300000000000024,0.0038758550221034034
0.33400000000000024,0.003989544578243312
0.33500000000000024,0.004108402688763481
0.33600000000000024,0.004232418377109987
0.33700000000000024,0.004361572691789283
0.33800000000000024,0.004495838897495191
0.33900000000000025,0.00463518266650375
0.34000000000000025,0.004779562270340265
0.34100000000000025,0.004928928771720176
0.34200000000000025,0.005083226216762268
0.34300000000000025,0.005242391827468409
0.34400000000000025,0.0054063561944619025
0.34500000000000025,0.005575043469974859
0.34600000000000025,0.005748371561069932
0.34700000000000025,0.005926252323083119
0.34800000000000025,0.006108591753269752
0.34900000000000025,0.006295290184635625
0.35000000000000026,0.00648624247993446
0.35100000000000026,0.006681338225810272
0.35200000000000026,0.006880461927065165
0.35300000000000026,0.00708349320102997
0.35400000000000026,0.007290306972016915
0.35500000000000026,0.007500773665833512
0.35600000000000026,0.007714759404336049
0.35700000000000026,0.007932126200002897
0.35800000000000026,0.008152732150507363
0.35900000000000026,0.008376431633272192
0.36000000000000026,0.008603075499986686
0.36100000000000027,0.008832511271070799
0.36200000000000027,0.009064583330069452
0.36300000000000027,0.009299133117963591
0.36400000000000027,0.009535999327383825
0.36500000000000027,0.009775018096714987
0.36600000000000027,0.010016023204081792
0.36700000000000027,0.010258846261204053
0.36800000000000027,0.010503316907115048
0.36900000000000027,0.010749263001735967
0.3700000000000003,0.010996510819298734
0.3710000000000003,0.011244885241614877
0.3720000000000003,0.011494209951184872
0.3730000000000003,0.011744307624146438
0.3740000000000003,0.011995000123059672
0.3750000000000003,0.012246108689527684
0.3760000000000003,0.012497454136653978
0.3770000000000003,0.01274885704133552
0.3780000000000003,0.013000137936394839
0.3790000000000003,0.013251117502551465
0.3800000000000003,0.013501616760236215
0.3810000000000003,0.013751457261251245
0.3820000000000003,0.01400046128027889
0.3830000000000003,0.014248452006243396
0.3840000000000003,0.014495253733530236
0.3850000000000003,0.0147406920530656
0.3860000000000003,0.014984594043263341
0.3870000000000003,0.015226788460841037
0.3880000000000003,0.015467105931513035
0.3890000000000003,0.015705379140562678
0.3900000000000003,0.01594144302330098
0.3910000000000003,0.016175134955414804
0.3920000000000003,0.016406294943211212
0.3930000000000003,0.016634765813761707
0.3940000000000003,0.016860393404951213
0.3950000000000003,0.017083026755437596
0.3960000000000003,0.01730251829452538
0.3970000000000003,0.017518724031958414
0.3980000000000003,0.017731503747635873
0.3990000000000003,0.017940721181256614
0.4000000000000003,0.018146244221893926
0.4010000000000003,0.01834794509750782
0.4020000000000003,0.018545700564394724
0.4030000000000003,0.018739392096582215
0.4040000000000003,0.018928906075169158
0.4050000000000003,0.019114133977615924
0.4060000000000003,0.019294972566987888
0.4070000000000003,0.019471324081155116
0.4080000000000003,0.019643096421950716
0.4090000000000003,0.019810203344291163
0.4100000000000003,0.01997256464526144
0.4110000000000003,0.020130106353166498
0.4120000000000003,0.020282760916553302
0.4130000000000003,0.020430467393204275
0.4140000000000003,0.020573171639105936
0.4150000000000003,0.02071082649739414
0.4160000000000003,0.02084339198727936
0.4170000000000003,0.02097083549295379
0.4180000000000003,0.021093131952483593
0.4190000000000003,0.021210264046688493
0.4200000000000003,0.02132222238801191
0.4210000000000003,0.021429005709385253
0.4220000000000003,0.021530621053088603
0.4230000000000003,0.021627083959612547
0.4240000000000003,0.021718418656524664
0.4250000000000003,0.021804658247345073
0.4260000000000003,0.021885844900435908
0.4270000000000003,0.02196203003790992
0.4280000000000003,0.02203327452456407
0.4290000000000003,0.022099648856844477
0.4300000000000003,0.022161233351849968
0.4310000000000003,0.022218118336381425
0.43200000000000033,0.022270404336046497
0.43300000000000033,0.02231820226442749
0.43400000000000033,0.022361633612324454
0.43500000000000033,0.02240083063708275
0.43600000000000033,0.02243593655201917
0.43700000000000033,0.022467105715957843
0.43800000000000033,0.022494503822892538
0.43900000000000033,0.022518308091787495
0.44000000000000034,0.022538707456537785
0.44100000000000034,0.022555902756102274
0.44200000000000034,0.022570106924832155
0.44300000000000034,0.022581545183012273
0.44400000000000034,0.022590455227638848
0.44500000000000034,0.022597087423454426
0.44600000000000034,0.022601704994265212
0.44700000000000034,0.022604584214563475
0.44800000000000034,0.02260601460148296
0.44900000000000034,0.02260629910711163
0.45000000000000034,0.022605754311189608
0.45100000000000035,0.022604710614219224
0.45200000000000035,0.022603512431014723
0.45300000000000035,0.022602337096480886
0.45400000000000035,0.022601004000332638
0.45500000000000035,0.022599160936037137
0.45600000000000035,0.022596470235408082
0.45700000000000035,0.022592608569560177
0.45800000000000035,0.022587266749424774
0.45900000000000035,0.02258014952587021
0.46000000000000035,0.02257097538946696
0.46100000000000035,0.02255947636993743
0.46200000000000035,0.02254539783532815
0.46300000000000036,0.02252849829094021
0.46400000000000036,0.02250854917805177
0.46500000000000036,0.022485334672465093
0.46600000000000036,0.022458651482907314
0.46700000000000036,0.022428308649313312
0.46800000000000036,0.022394127341016395
0.46900000000000036,0.022355940654870038
0.47000000000000036,0.022313593413323708
0.47100000000000036,0.022266941962471094
0.47200000000000036,0.022215853970090745
0.47300000000000036,0.022160208223693932
0.47400000000000037,0.022099894428595605
0.47500000000000037,0.02203481300602156
0.47600000000000037,0.021964874891263378
0.47700000000000037,0.021890001331891833
0.47800000000000037,0.021810123686038504
0.47900000000000037,0.02172518322075318
0.48000000000000037,0.021635130910444743
0.48100000000000037,0.02153992723541133
0.4820000000000004,0.021439541980465347
0.4830000000000004,0.02133395403365807
0.4840000000000004,0.021223151185107453
0.4850000000000004,0.021107129925932354
0.4860000000000004,0.020985895247296438
0.4870000000000004,0.020859460439563077
0.4880000000000004,0.020727846891564546
0.4890000000000004,0.02059108388998479
0.4900000000000004,0.02044920841885925
0.4910000000000004,0.020302264959191033
0.4920000000000004,0.02015030528868459
0.4930000000000004,0.01999338828159778
0.4940000000000004,0.019831579708711862
0.4950000000000004,0.019664952037420386
0.4960000000000004,0.01949358423193691
0.4970000000000004,0.01931756155362125
0.4980000000000004,0.019136975361425446
0.4990000000000004,0.018951922912457973
0.5000000000000003,0.01876250716266787
0.5010000000000003,0.018568836567647594
0.5020000000000003,0.018371024883555603
0.5030000000000003,0.01816919096815886
0.5040000000000003,0.017963458581994142
0.5050000000000003,0.0177539561896509
0.5060000000000003,0.017540816761173784
0.5070000000000003,0.017324177573586015
0.5080000000000003,0.017104180012534394
0.5090000000000003,0.016880969374056254
0.5100000000000003,0.016654694666468427
0.5110000000000003,0.01642550841237913
0.5120000000000003,0.016193566450823732
0.5130000000000003,0.015959027739523977
0.5140000000000003,0.015722054157272555
0.5150000000000003,0.015482810306441462
0.5160000000000003,0.015241463315617612
0.5170000000000003,0.014998182642362592
0.5180000000000003,0.014753139876099879
0.5190000000000003,0.014506508541127568
0.5200000000000004,0.014258463899757247
0.5210000000000004,0.014009182755579476
0.5220000000000004,0.013758843256853781
0.5230000000000004,0.013507624700023854
0.5240000000000004,0.013255707333356043
0.5250000000000004,0.013003272160700102
0.5260000000000004,0.0127505007453695
0.5270000000000004,0.012497575014140894
0.5280000000000004,0.012244677061367143
0.5290000000000004,0.01199198895320306
0.5300000000000004,0.011739692531938635
0.5310000000000004,0.011487969220435379
0.5320000000000004,0.01123699982666055
0.5330000000000004,0.010986964348313727
0.5340000000000004,0.010738041777537725
0.5350000000000004,0.010490409905707952
0.5360000000000004,0.010244245128290252
0.5370000000000004,0.00999972224975923
0.5380000000000004,0.009757014288565395
0.5390000000000004,0.009516292282141708
0.5400000000000004,0.009277725091935599
0.5410000000000004,0.009041479208455765
0.5420000000000004,0.008807718556317214
0.5430000000000004,0.00857660429927222
0.5440000000000004,0.008348294645209885
0.5450000000000004,0.008122944651108813
0.5460000000000004,0.007900706027925732
0.5470000000000004,0.0076817269454016665
0.5480000000000004,0.007466151836768575
0.5490000000000004,0.007254121203336364
0.5500000000000004,0.007045771418943171
0.5510000000000004,0.00684123453424839
0.5520000000000004,0.00664063808085049
0.5530000000000004,0.006444104875211
0.5540000000000004,0.006251752822366792
0.5550000000000004,0.006063694719412718
0.5560000000000004,0.005880038058739809
0.5570000000000004,0.005700884831012901
0.5580000000000004,0.0055263313278748755
0.5590000000000004,0.005356467944365853
0.5600000000000004,0.005191378981048433
0.5610000000000004,0.0050311424458306525
0.5620000000000004,0.004875829855483134
0.5630000000000004,0.0047255060368489935
0.5640000000000004,0.004580228927746205
0.5650000000000004,0.004440049377569165
0.5660000000000004,0.0043050109475959095
0.5670000000000004,0.004175149711012342
0.5680000000000004,0.004050494052669815
0.5690000000000004,0.003931064468593426
0.5700000000000004,0.003816873365263672
0.5710000000000004,0.003707924858697087
0.5720000000000004,0.003604214573355538
0.5730000000000004,0.0035057294409153936
0.5740000000000004,0.003412447498933366
0.5750000000000004,0.0033243376894459414
0.5760000000000004,0.0032413596575431997
0.5770000000000004,0.0031634635499604435
0.5780000000000004,0.0030905898137302337
0.5790000000000004,0.003022668994942572
0.5800000000000004,0.0029596215376567203
0.5810000000000004,0.0029013575830144356
0.5820000000000004,0.002847776768598702
0.5830000000000004,0.0027987680280852772
0.5840000000000004,0.0027542093912323734
0.5850000000000004,0.0027139677842509258
0.5860000000000004,0.0026778988305997814
0.5870000000000004,0.002645846652243454
0.5880000000000004,0.002617643671412241
0.5890000000000004,0.002593110412898496
0.5900000000000004,0.0025720553069237123
0.5910000000000004,0.0025542744926043207
0.5920000000000004,0.0025395516220456035
0.5930000000000004,0.002527657665087578
0.5940000000000004,0.0025183507147258505
0.5950000000000004,0.0025113757932283126
0.5960000000000004,0.0025064646589654793
0.5970000000000004,0.0025033356139736312
0.5980000000000004,0.0025016933122659277
0.5990000000000004,0.002501228568909629
0.6000000000000004,0.002501618169885613
0.6010000000000004,0.0025025246827497447
0.6020000000000004,0.002503596268116866
0.6030000000000004,0.002504829505799548
0.6040000000000004,0.0025060257713069335
0.6050000000000004,0.0025071861034594613
0.6060000000000004,0.0025083115112402438
0.6070000000000004,0.002509402974771431
0.6080000000000004,0.002510461446251701
0.6090000000000004,0.0025114878508566765
0.6100000000000004,0.002512483087603448
0.6110000000000004,0.002513448030181508
0.6120000000000004,0.0025143835277509595
0.6130000000000004,0.002515290405709681
0.6140000000000004,0.002516169466431139
0.6150000000000004,0.0025170214899735838
0.6160000000000004,0.0025178472347619704
0.6170000000000004,0.0025186474382446443
0.6180000000000004,0.0025194228175246455
0.6190000000000004,0.0025201740699672126
0.6200000000000004,0.0025209018737855325
0.6210000000000004,0.0025216068886039604
0.6220000000000004,0.002522289756000967
0.6230000000000004,0.0025229511000325645
0.6240000000000004,0.002523591527736381
0.6250000000000004,0.0025242116296181963
0.6260000000000004,0.0025248119801209654
0.6270000000000004,0.0025253931380777445
0.6280000000000004,0.0025259556471488517
0.6290000000000004,0.0025265000362438873
0.6300000000000004,0.002527026819929907
0.6310000000000004,0.0025275364988257484
0.6320000000000005,0.0025280295599833316
0.6330000000000005,0.0025285064772571503
0.6340000000000005,0.0025289677116611155
0.6350000000000005,0.002529413711715032
0.6360000000000005,0.0025298449137797392
0.6370000000000005,0.0025302617423824357
0.6380000000000005,0.0025306646105320955
0.6390000000000005,0.0025310539200256166
0.6400000000000005,0.002531430061745086
0.6410000000000005,0.0025317934159464345
0.6420000000000005,0.0025321443525404552
0.6430000000000005,0.002532483231365401
0.6440000000000005,0.002532810402452946
0.6450000000000005,0.0025331262062863666
0.6460000000000005,0.002533430974052144
0.6470000000000005,0.002533725027885375
0.6480000000000005,0.0025340086811086113
0.6490000000000005,0.0025342822384647468
0.6500000000000005,0.002534545996343854
0.6510000000000005,0.002534800243005137
0.6520000000000005,0.0025350452587928236
0.6530000000000005,0.0025352813163470704
0.6540000000000005,0.0025355086808100356
0.6550000000000005,0.0025357276100269437
0.6560000000000005,0.002535938354742178
0.6570000000000005,0.002536141158791399
0.6580000000000005,0.0025363362592885352
0.6590000000000005,0.002536523886808889
0.6600000000000005,0.0025367042655678844
0.6610000000000005,0.002536877613595584
0.6620000000000005,0.002537044142907237
0.6630000000000005,0.0025372040596698606
0.6640000000000005,0.0025373575643651385
0.6650000000000005,0.0025375048519481955
0.6660000000000005,0.0025376461120027553
0.6670000000000005,0.0025377815288928005
0.6680000000000005,0.0025379112819104988
0.6690000000000005,0.0025380355454203904
0.6700000000000005,0.0025381544890004278
0.6710000000000005,0.0025382682775793933
0.6720000000000005,0.0025383770715708444
0.6730000000000005,0.0025384810270038596
0.6740000000000005,0.0025385802956501557
0.6750000000000005,0.0025386750251484708
0.6760000000000005,0.002538765359125058
0.6770000000000005,0.002538851437311484
0.6780000000000005,0.002538933395658971
0.6790000000000005,0.002539011366449781
0.6800000000000005,0.0025390854784053257
0.6810000000000005,0.002539155856791306
0.6820000000000005,0.002539222623519799
0.6830000000000005,0.0025392858972484167
0.6840000000000005,0.002539345793476283
0.6850000000000005,0.0025394024246372868
0.6860000000000005,0.0025394559001905223
0.6870000000000005,0.0025395063267073595
0.6880000000000005,0.002539553807956372
0.6890000000000005,0.0025395984449848343
0.6900000000000005,0.002539640336197864
0.6910000000000005,0.002539679577434801
0.6920000000000005,0.0025397162620426628
0.6930000000000005,0.0025397504809472893
0.6940000000000005,0.0025397823227215517
0.6950000000000005,0.0025398118736510503
0.6960000000000005,0.0025398392177978443
0.6970000000000005,0.002539864437060734
0.6980000000000005,0.002539887611233936
0.6990000000000005,0.0025399088180630205
0.7000000000000005,0.002539928133298501
0.7010000000000005,0.0025399456307474595
0.7020000000000005,0.0025399613823222124
0.7030000000000005,0.002539975458087755
0.7040000000000005,0.002539987926306518
0.7050000000000005,0.002539998853480812
0.7060000000000005,0.0025400083043940584
0.7070000000000005,0.0025400163421493843
0.7080000000000005,0.0025400230282065193
0.7090000000000005,0.002540028422417146
0.7100000000000005,0.0025400325830578427
0.7110000000000005,0.002540035566862421
0.7120000000000005,0.0025400374290512583
0.7130000000000005,0.002540038223360283
0.7140000000000005,0.0025400380020677987
0.7150000000000005,0.002540036816020233
0.7160000000000005,0.00254003471465623
0.7170000000000005,0.00254003174602983
0.7180000000000005,0.002540027956832471
0.7190000000000005,0.00254002339241359
0.7200000000000005,0.002540018096800368
0.7210000000000005,0.002540012112716976
