time_s,desired_vx_m_s,actual_com_vx_m_s
4.968999999999994,0.0,-5.752594248914678e-07
4.969999999999994,0.0,-5.697526584934085e-07
4.970999999999995,0.0,-5.643045055480542e-07
4.971999999999995,0.0,-5.589135444744898e-07
4.972999999999995,0.0,-5.535785212422564e-07
4.973999999999996,0.0,-5.482984014655878e-07
4.974999999999996,0.0,-5.430724130696547e-07
4.975999999999996,0.0,-5.379000801286629e-07
4.976999999999997,0.0,-5.327812495988105e-07
4.977999999999997,0.0,-5.277161117954784e-07
4.978999999999997,0.0,-5.227052157279286e-07
4.979999999999998,0.0,-5.17749479596274e-07
4.980999999999998,0.0,-5.128501982283155e-07
4.981999999999998,0.0,-5.080090476917498e-07
4.982999999999999,0.0,-5.03228088168915e-07
4.983999999999999,0.0,-4.985097641732551e-07
4.984999999999999,0.0,-4.938569045820973e-07
4.986,0.0,-4.892727216127734e-07
4.987,0.0,-4.847608088598417e-07
4.988,0.0,-4.803251387376822e-07
4.989000000000001,0.0,-4.7597005981964514e-07
4.990000000000001,0.0,-4.7170029368604817e-07
4.991000000000001,0.0,-4.675209304392514e-07
4.992000000000002,0.0,-4.63437424229217e-07
4.993000000000002,0.0,-4.5945558733188095e-07
4.994000000000002,0.0,-4.5558158283448005e-07
4.995000000000003,0.0,-4.5182191668757396e-07
4.996000000000003,0.0,-4.481834266354857e-07
4.997000000000003,0.0,-4.446732700659442e-07
4.998000000000004,0.0,-4.4129890900128e-07
4.999000000000004,0.0,-4.3806809219670023e-07
5.000000000000004,0.0,-4.3498883541284414e-07
5.001000000000005,0.0,-4.320693968116199e-07
5.002000000000005,0.0,-4.293182501984332e-07
5.003000000000005,0.0,-4.2674405458087043e-07
5.004000000000006,0.0,-4.243556197142102e-07
5.005000000000006,0.0,-4.22161868008566e-07
5.0060000000000064,0.0,-4.201717931254324e-07
5.007000000000007,0.0,-4.183944143209254e-07
5.008000000000007,0.0,-4.168387274110351e-07
5.0090000000000074,0.0,-4.155136530973029e-07
5.010000000000008,0.0,-4.144279806536634e-07
5.011000000000008,0.0,-4.1359030966807786e-07
5.0120000000000084,0.0,-4.130089896492511e-07
5.013000000000009,0.0,-4.1269205563477656e-07
5.014000000000009,0.0,-4.126471641704948e-07
5.0150000000000095,0.0,-4.1288152641407725e-07
5.01600000000001,0.0,-4.1340184089703567e-07
5.01700000000001,0.0,-4.142142264052026e-07
5.0180000000000105,0.0,-4.1532415404981996e-07
5.019000000000011,0.0,-4.167363816628173e-07
5.020000000000011,0.0,-4.1845488841869245e-07
5.0210000000000115,0.0,-4.204828115952199e-07
5.022000000000012,0.0,-4.22822387015184e-07
5.023000000000012,0.0,-4.254748913957842e-07
5.0240000000000125,0.0,-4.284405893160626e-07
5.025000000000013,0.0,-4.3171868462710285e-07
5.026000000000013,0.0,-4.3530727614163404e-07
5.0270000000000135,0.0,-4.392033195463959e-07
5.028000000000014,0.0,-4.43402594686529e-07
5.029000000000014,0.0,-4.478996800185477e-07
5.0300000000000145,0.0,-4.5268793237251374e-07
5.031000000000015,0.0,-4.5775947593970623e-07
