time_s,desired_vy_m_s,actual_com_vy_m_s
4.995000000000003,0.0,-0.04057327894552962
4.996000000000003,0.0,-0.041999499199316
4.997000000000003,0.0,-0.04342760194656119
4.998000000000004,0.0,-0.04485765268800159
4.999000000000004,0.0,-0.0462897170090909
5.000000000000004,0.0,-0.04772386058320439
5.001000000000005,0.0,-0.04916014917484844
5.002000000000005,0.0,-0.0505986486428723
5.003000000000005,0.0,-0.05203942494368143
5.004000000000006,0.0,-0.053482544134450236
5.005000000000006,0.0,-0.05492807237633433
5.0060000000000064,0.0,-0.05637607593768005
5.007000000000007,0.0,-0.05782662119723117
5.008000000000007,0.0,-0.0592797746473315
5.0090000000000074,0.0,-0.060735602897123306
5.010000000000008,0.0,-0.06219417267573905
5.011000000000008,0.0,-0.06365555083549061
5.0120000000000084,0.0,-0.06511980435504891
5.013000000000009,0.0,-0.06658700034262038
5.014000000000009,0.0,-0.06805720603911443
5.0150000000000095,0.0,-0.0695304888213065
5.01600000000001,0.0,-0.07100691620499332
5.01700000000001,0.0,-0.0724865558481409
5.0180000000000105,0.0,-0.07396947555402728
5.019000000000011,0.0,-0.07545574327437818
5.020000000000011,0.0,-0.076945427112496
5.0210000000000115,0.0,-0.07843859532638238
5.022000000000012,0.0,-0.0799353163318562
5.023000000000012,0.0,-0.08143565870566322
5.0240000000000125,0.0,-0.08293969118858259
5.025000000000013,0.0,-0.08444748268852709
5.026000000000013,0.0,-0.08595910228363814
5.0270000000000135,0.0,-0.08747461922537678
5.028000000000014,0.0,-0.08899410294160874
5.029000000000014,0.0,-0.0905176230396884
5.0300000000000145,0.0,-0.09204524930953553
5.031000000000015,0.0,-0.09357705172671094
5.032000000000015,0.0,-0.09511310045548889
5.0330000000000155,0.0,-0.0966534658519251
5.034000000000016,0.0,-0.09819821846692409
5.035000000000016,0.0,-0.09974742904930381
5.0360000000000165,0.0,-0.101301168548859
5.037000000000017,0.0,-0.10285950811942157
5.038000000000017,0.0,-0.10442251912192282
5.0390000000000175,0.0,-0.10599027312745224
5.040000000000018,0.0,-0.10756284192031842
5.041000000000018,0.0,-0.1091402975011088
5.0420000000000185,0.0,-0.11072271208975022
5.043000000000019,0.0,-0.11231015812857277
5.044000000000019,0.0,-0.11390270828537218
5.0450000000000195,0.0,-0.11550043545647828
5.04600000000002,0.0,-0.11710341276982322
5.04700000000002,0.0,-0.11871171358801698
5.0480000000000205,0.0,-0.12032541151142413
5.049000000000021,0.0,-0.12194458038125025
5.050000000000021,0.0,-0.1235692942826314
5.0510000000000215,0.0,-0.12519962754773412
5.052000000000022,0.0,-0.126835654758863
5.053000000000022,0.0,-0.12847745075157985
5.0540000000000225,0.0,-0.1301250906178346
5.055000000000023,0.0,-0.13177864970911046
5.056000000000023,0.0,-0.1334382036395839
5.0570000000000235,0.0,-0.13510382828930395
5.058000000000024,0.0,-0.1367755998073896
5.059000000000024,0.0,-0.138453594615251
5.0600000000000245,0.0,-0.14013788940983557
5.061000000000025,0.0,-0.14182856116690146
5.062000000000025,0.0,-0.14352568714432168
5.0630000000000255,0.0,-0.14522934488542233
5.064000000000026,0.0,-0.14693961222235874
5.065000000000026,0.0,-0.14865656727953036
5.0660000000000265,0.0,-0.15038028847704335
5.067000000000027,0.0,-0.15211085453421752
5.068000000000027,0.0,-0.1538483444731481
5.0690000000000275,0.0,-0.15559283762232268
5.070000000000028,0.0,-0.15734441362029844
5.071000000000028,0.0,-0.1591031524194432
5.0720000000000285,0.0,-0.16086913428974486
5.073000000000029,0.0,-0.1626424398226949
5.074000000000029,0.0,-0.16442314993524565
5.0750000000000295,0.0,-0.16621134587384964
5.07600000000003,0.0,-0.16800710921858242
5.07700000000003,0.0,-0.16981052188735168
5.0780000000000305,0.0,-0.1716216661401983
5.079000000000031,0.0,-0.1734406245836893
5.080000000000031,0.0,-0.17526748017540653
5.0810000000000315,0.0,-0.17710231622853262
5.082000000000032,0.0,-0.1789452164165367
5.083000000000032,0.0,-0.18079626477795765
5.0840000000000325,0.0,-0.1826555457212881
5.085000000000033,0.0,-0.18452314402995748
5.086000000000033,0.0,-0.1863991448674123
5.0870000000000335,0.0,-0.18828363378229393
5.088000000000034,0.0,-0.190176696713706
5.089000000000034,0.0,-0.1920784199965754
5.0900000000000345,0.0,-0.1939888903670946
5.091000000000035,0.0,-0.19590819496824544
5.092000000000035,0.0,-0.19783642135539617
5.0930000000000355,0.0,-0.19977365750196477
5.094000000000036,0.0,-0.20171999180513994
5.095000000000036,0.0,-0.20367551309165194
5.0960000000000365,0.0,-0.20564031062358537
5.097000000000037,0.0,-0.207614474104219
5.098000000000037,0.0,-0.2095980936838854
5.0990000000000375,0.0,-0.21159125996583517
5.100000000000038,0.0,-0.21359406401209818
5.101000000000038,0.0,-0.21560659734932147
5.1020000000000385,0.0,-0.21762895197457285
5.103000000000039,0.0,-0.21966122036109909
5.104000000000039,0.0,-0.22170349546401336
5.1050000000000395,0.0,-0.22375587072590503
5.10600000000004,0.0,-0.22581844008235114
5.10700000000004,0.0,-0.22789129796730853
5.1080000000000405,0.0,-0.22997453931837278
5.109000000000041,0.0,-0.2320682595818817
5.110000000000041,0.0,-0.23417255471784218
