time_s,right_foot_z_m
1.867999999999905,0.009476499902768172
1.868999999999905,0.009713323318908708
1.8699999999999048,0.009952299741174842
1.8709999999999047,0.010193263001269659
1.8719999999999046,0.010436044761003724
1.8729999999999045,0.01068047470607239
1.8739999999999044,0.010926380739702049
1.8749999999999043,0.01117358917615724
1.8759999999999042,0.011421924934102719
1.876999999999904,0.011671211729815986
1.877999999999904,0.01192127227024578
1.8789999999999039,0.012171928445913943
1.8799999999999037,0.012423001523658266
1.8809999999999036,0.01267431233921626
1.8819999999999035,0.012925681489647518
1.8829999999999034,0.013176929525597146
1.8839999999999033,0.013427877143399727
1.8849999999999032,0.013678345377026793
1.885999999999903,0.013928155789878473
1.886999999999903,0.014177130666423628
1.8879999999999029,0.014425093203690127
1.8889999999999028,0.014671867702609906
1.8899999999999026,0.014917279759221927
1.8909999999999025,0.015161156455736749
1.8919999999999024,0.0154033265514684
1.8929999999999023,0.015643620673636387
1.8939999999999022,0.01588187150804299
1.894999999999902,0.016117913989631326
1.895999999999902,0.016351585492927305
1.8969999999999019,0.01658272602237198
1.8979999999999018,0.016811178402547255
1.8989999999999017,0.017036788468301582
1.8999999999999015,0.017259405254778502
1.9009999999999014,0.01747888118735457
1.9019999999999013,0.01769507227148865
1.9029999999999012,0.017907838282490297
1.903999999999901,0.018117042955208357
1.904999999999901,0.018322554173646366
1.9059999999999009,0.018524244160507616
1.9069999999999008,0.018721989666674245
1.9079999999999007,0.018915672160624432
1.9089999999999006,0.019105178017790582
1.9099999999999004,0.019290398709863613
1.9109999999999003,0.01947123099404517
1.9119999999999002,0.019647577102252303
1.9129999999999001,0.019819344930277323
1.9139999999999,0.019986448226906567
1.9149999999999,0.02014880678299999
1.9159999999998998,0.020306346620536354
1.9169999999998997,0.020459000181625525
1.9179999999998996,0.02060670651749113
1.9189999999998995,0.020749411477427614
1.9199999999998993,0.02088706789773241
1.9209999999998992,0.021019635790618753
1.9219999999998991,0.02114708253311017
1.922999999999899,0.021269383055920438
1.923999999999899,0.021386520032322963
1.9249999999998988,0.02149848406701109
1.9259999999998987,0.021605273884955208
1.9269999999998986,0.021706896520258465
1.9279999999998985,0.021803367505015894
1.9289999999998984,0.021894711058181436
1.9299999999998982,0.02198096027444707
1.9309999999998981,0.022062157313139416
1.931999999999898,0.022138353587138948
1.932999999999898,0.022209609951827733
1.9339999999998978,0.02227599689407264
1.9349999999998977,0.022337594721250485
1.9359999999998976,0.022394493750323027
1.9369999999998975,0.02244679449697031
1.9379999999998974,0.022494607864790822
1.9389999999998973,0.022538055334579428
1.9399999999998971,0.022577269153692806
1.940999999999897,0.022612392525514474
1.941999999999897,0.02264357979903213
1.9429999999998968,0.022670996658540235
1.9439999999998967,0.022694820313483563
1.9449999999998966,0.0227152396884559
1.9459999999998965,0.02273245561337193
1.9469999999998964,0.02274668101382927
1.9479999999998963,0.022758141101680084
1.9489999999998961,0.022767073565831818
1.949999999999896,0.022773728763298362
1.950999999999896,0.022778369910523226
1.9519999999998958,0.02278127327499844
1.9529999999998957,0.022782728367201695
1.9539999999998956,0.022783038132876937
1.9549999999998955,0.022782519145682557
1.9559999999998954,0.02278150180023316
1.9569999999998953,0.02278033050555843
1.9579999999998952,0.02277918258437485
1.958999999999895,0.022777877386246766
1.959999999999895,0.022776062643520043
1.9609999999998948,0.022773400628483327
1.9619999999998947,0.022769567954292386
1.9629999999998946,0.022764255375448163
1.9639999999998945,0.022757167587874112
1.9649999999998944,0.02274802302863385
1.9659999999998943,0.022736553675331957
1.9669999999998942,0.022722504845234436
1.967999999999894,0.022705634994148273
1.968999999999894,0.022685715515093637
1.9699999999998938,0.022662530536802505
1.9709999999998937,0.022635876722073456
1.9719999999998936,0.022605563066012822
1.9729999999998935,0.022571410694185896
1.9739999999998934,0.02253325266070596
1.9749999999998933,0.02249093374628009
1.9759999999998932,0.02244431025623457
1.976999999999893,0.0223932498185362
1.977999999999893,0.02233763118182812
1.9789999999998928,0.022277344013493322
1.9799999999998927,0.022212288697760207
1.9809999999998926,0.022142376133861233
1.9819999999998925,0.022067527534255893
1.9829999999998924,0.0219876742229264
1.9839999999998923,0.02190275743375429
1.9849999999998922,0.021812728108984554
1.985999999999892,0.021717546697783773
1.986999999999892,0.021617182954896355
1.9879999999998919,0.021511615739403203
1.9889999999998917,0.02140083281358722
1.9899999999998916,0.021284830641906227
1.9909999999998915,0.02116361419007834
1.9919999999998914,0.02103719672427906
1.9929999999998913,0.020905599610452304
1.9939999999998912,0.020768852113736865
1.994999999999891,0.020626991198007573
1.995999999999891,0.02048006132553301
1.9969999999998909,0.02032811425674845
1.9979999999998908,0.020171208850145235
1.9989999999998906,0.02000941086227581
1.9999999999998905,0.01984279274787417
2.0009999999998906,0.019671433460091682
2.0019999999998905,0.019495418250848093
2.0029999999998904,0.019314838471296968
2.0039999999998903,0.019129791372406203
2.00499999999989,0.01894037990565168
2.00599999999989,0.018746712523826453
2.00699999999989,0.018548902981962767
2.00799999999989,0.01834707013836858
2.0089999999998898,0.01814133775577815
2.0099999999998897,0.017931834302617078
2.0109999999998895,0.017718692754380913
2.0119999999998894,0.017502050395130184
2.0129999999998893,0.017282048619099093
2.013999999999889,0.01705883273242116
2.014999999999889,0.016832551754970462
2.015999999999889,0.016603358222320244
2.016999999999889,0.01637140798781915
2.0179999999998888,0.016136860024785614
2.0189999999998887,0.015899876228821497
2.0199999999998886,0.01566062122024532
2.0209999999998884,0.015419262146645941
2.0219999999998883,0.01517596848555746
2.022999999999888,0.014930911847255014
2.023999999999888,0.014684265777673344
2.024999999999888,0.014436205561446695
2.025999999999888,0.014186908025071422
2.026999999999888,0.013936551340190458
2.0279999999998877,0.013685314826999487
2.0289999999998876,0.0134333787577737
2.0299999999998875,0.013180924160515292
2.0309999999998873,0.012928132622718039
2.0319999999998872,0.012675186095249744
2.032999999999887,0.012422266696347772
2.033999999999887,0.01216955651572714
2.034999999999887,0.011917237418795239
2.035999999999887,0.011665490850971488
2.0369999999998867,0.011414497642105725
2.0379999999998866,0.011164437810990288
2.0389999999998865,0.01091549036996002
2.0399999999998863,0.010667833129572937
2.0409999999998862,0.010421642503363616
2.041999999999886,0.010177093312661305
2.042999999999886,0.009934358591462418
2.043999999999886,0.009693609391348022
2.044999999999886,0.009455014586433982
2.0459999999998857,0.009218740678342392
2.0469999999998856,0.008984951601180874
2.0479999999998855,0.008753808526515743
2.0489999999998854,0.00852546966832396
2.0499999999998852,0.008300090087908989
2.050999999999885,0.008077821498763398
2.051999999999885,0.007858812071361777
2.052999999999885,0.007643206237866122
2.053999999999885,0.007431144496725661
2.0549999999998847,0.007222763217153351
2.0559999999998846,0.007018194443459733
2.0569999999998845,0.006817565699226591
2.0579999999998844,0.006620999791301763
2.0589999999998843,0.00642861461359745
2.059999999999884,0.0062405229506746485
2.060999999999884,0.006056832281098198
2.061999999999884,0.005877644580546008
2.062999999999884,0.005703056124660218
2.0639999999998837,0.005533157291626872
2.0649999999998836,0.005368032364474855
2.0659999999998835,0.0052077593330852115
2.0669999999998834,0.005052409695905598
2.0679999999998833,0.004902048261367073
2.068999999999883,0.004756732949002099
2.069999999999883,0.004616514590267816
2.070999999999883,0.004481436729079483
2.071999999999883,0.004351535422064533
2.0729999999998827,0.004226839038549049
2.0739999999998826,0.004107368060293798
2.0749999999998825,0.003993134880999359
2.0759999999998824,0.0038841436056035183
2.0769999999998823,0.003780389849397714
2.077999999999882,0.003681860536992522
2.078999999999882,0.0035885337011649088
2.079999999999882,0.003500378281623133
2.080999999999882,0.0034173539237277242
2.0819999999998817,0.0033394107772085693
2.0829999999998816,0.0032664892949211335
2.0839999999998815,0.003198520031685248
