time_s,left_hip_yaw_Nm,left_hip_roll_Nm,left_hip_pitch_Nm,left_knee_Nm,left_ankle_Nm,right_hip_yaw_Nm,right_hip_roll_Nm,right_hip_pitch_Nm,right_knee_Nm,right_ankle_Nm
1.1559999999999835,0.015515147818857121,0.7321828050376582,-0.5364845231730218,0.5489262850206869,0.051585308093019755,-0.0030479924697347813,1.5189676341185847,0.2517918930060374,-0.8611113333937903,0.3511453699463944
1.1569999999999834,0.01592568709096884,0.7460368849115915,-0.6112284216301926,0.6980031820569481,-0.022467170517169732,-0.00346824394800083,1.5258391047923632,0.25490876380700367,-0.856528696706145,0.3540760775106868
1.1579999999999833,0.01631954596402511,0.75996750727752,-0.6851584977785323,0.8454813300959354,-0.09574938060337912,-0.003856800486907685,1.5327129417278027,0.2579019053675876,-0.8524023408079106,0.3570871445807482
1.1589999999999832,0.016695573615819193,0.7739671954036527,-0.7581100477821916,0.9910335715676233,-0.1680975765497419,-0.0042115066931878746,1.5395893739125837,0.26076252034527064,-0.8487575276190924,0.360177902547371
1.159999999999983,0.017052616426713837,0.7880279498668891,-0.8299139698498994,1.1343245298384952,-0.2393441464838828,-0.004530196958033678,1.5464686375033847,0.2634816556127461,-0.8456197880977466,0.3633475904981575
1.160999999999983,0.017389521844543634,0.8021412195031402,-0.9003971021244631,1.2750112479954216,-0.3093179230075491,-0.004810703006764944,1.5533509741625129,0.2660501968095434,-0.8430149022738561,0.3665953804670791
1.1619999999999828,0.017705142405465644,0.8162978714122231,-0.9693825918738532,1.4127438880687855,-0.3778445235992749,-0.005050861815501053,1.5602366293330203,0.26845886266159613,-0.8409688784255115,0.36992040465654574
1.1629999999999827,0.017998339880283327,0.8304881600093372,-1.0366902940365148,1.547166487045487,-0.44474671892326545,-0.005248523838010857,1.5671258504776215,0.27069819911438003,-0.839507931537936,0.3733217844737601
1.1639999999999826,0.018267989515090913,0.8447016951201662,-1.1021371966956197,1.6779177651019963,-0.5098448268254294,-0.0054015614930846036,1.5740188852722494,0.272758573341617,-0.8386584611501422,0.3767986611845593
1.1649999999999825,0.018512984330807784,0.8589274091223573,-1.165537870557612,1.8046319805237394,-0.5729571293236521,-0.005507877843472123,1.5809159797839474,0.27463016769750054,-0.8384470287396009,0.38035022795401097
1.1659999999999824,0.01873223944259899,0.8731535231382144,-1.2267049390343336,1.9269398248601841,-0.6339003094478903,-0.005565415396577129,1.5878173766316812,0.27630297367196666,-0.8389003348152524,0.3839757630214628
1.1669999999999823,0.018924696357425868,0.8873675122879112,-1.2854495650631312,2.0444693509710072,-0.692489904348677,-0.005572164952025076,1.5947233131514966,0.2777667859351939,-0.8400451958778954,0.3876746637078349
1.1679999999999822,0.019089327206101153,0.901556070023012,-1.3415819503594695,2.1568469257658194,-0.7485407706709052,-0.005526174412623414,1.6016340195729049,0.27901119654143725,-0.841908521445309,0.3914464809467419
1.168999999999982,0.01922513886392915,0.915705071564034,-1.3949118423991869,2.263698198672908,-0.8018675578136698,-0.0054255574687517094,1.6085497172257832,0.2800255893814329,-0.8445172913415464,0.3952909539891069
1.169999999999982,-0.008246993273157272,1.1008186009444618,-1.625538644326761,2.1958341951644815,-0.933941489969969,-0.023082932523117095,1.3872429786638885,0.11284077776673412,-0.7012038220958918,0.48062082001552653
1.1709999999999818,0.015155785799270228,1.268594444587607,-1.5672022905398355,2.3758202553070493,-0.8976097077793233,-0.03272950400471585,1.2395625151245353,0.21647395282857018,-0.8053188610682136,0.4081408005378259
1.1719999999999817,0.031020781560653025,1.3571489340726517,-1.5799058866491529,2.4808960591050817,-0.9310708542596133,-0.03661731948265362,1.1730075998402525,0.24644653037909395,-0.8343801063089634,0.40498818239036743
1.1729999999999816,0.03134783683718598,1.3707057369728533,-1.6202755492955017,2.5621276192688813,-0.9718765640514004,-0.03661130120795962,1.1808926959346973,0.24613094332543467,-0.8402213676568598,0.40943346905181527
1.1739999999999815,0.03166023687016457,1.384199649558691,-1.6569906831857744,2.6359403457400923,-1.0090825276827446,-0.036593904517679875,1.1887702044743738,0.2454279774216198,-0.8469058997968792,0.41399835105565336
1.1749999999999814,0.031957381638418,1.397611545908715,-1.6898705880956868,2.7019745846227323,-1.042512361921731,-0.036564592463035374,1.196640084145494,0.24432356518809423,-0.8544595248346394,0.4186851598397564
1.1759999999999813,0.03223868627515705,1.4109211073999615,-1.718737247906229,2.75987643576377,-1.0719925429459403,-0.036522834012409,1.2045023561603194,0.24280360464437856,-0.8629081176700657,0.42349655123785745
1.1769999999999812,0.03250358237197365,1.424106776372827,-1.7434156928965927,2.809298471678448,-1.0973527552781983,-0.036468105330196246,1.2123571072959152,0.2408539668280392,-0.8722775981533272,0.4284355246876058
1.177999999999981,0.0327515191302013,1.4371457099658613,-1.7637343205146572,2.849900374948104,-1.1184262015553976,-0.03639989095761949,1.2202044926031586,0.23846050280375405,-0.8825939244633534,0.4335054396840775
1.178999999999981,0.03298196433909038,1.450013734321573,-1.7795251696149523,2.8813494842222322,-1.135049868344325,-0.03631768487713793,1.2280447377461297,0.23560905008229915,-0.8938830878314005,0.43871002919192
1.1799999999999808,0.03319440516230929,1.4626852993829997,-1.7906241435419799,2.9033212397248174,-1.147064743589133,-0.03622099144274378,1.2358781409392452,0.23228543837719204,-0.9061711087245966,0.4440534097604806
