time_s,desired_vx_m_s,actual_com_vx_m_s
0.18100000000000013,0.03,0.014282124705210498
0.18200000000000013,0.03,0.014396523352792815
0.18300000000000013,0.03,0.014511578288649634
0.18400000000000014,0.03,0.014627294831077348
0.18500000000000014,0.03,0.014743678329715917
0.18600000000000014,0.03,0.014860734165424752
0.18700000000000014,0.03,0.014978467750168988
0.18800000000000014,0.03,0.015096884526915615
0.18900000000000014,0.03,0.015215989969541677
0.19000000000000014,0.03,0.01533578958275587
0.19100000000000014,0.03,0.01545628890203508
0.19200000000000014,0.03,0.01557749349357681
0.19300000000000014,0.03,0.01569940895426876
0.19400000000000014,0.03,0.015822040911676143
0.19500000000000015,0.03,0.015945395024047453
0.19600000000000015,0.03,0.016069476980339958
0.19700000000000015,0.03,0.016194292500264173
0.19800000000000015,0.03,0.01631984733434906
0.19900000000000015,0.03,0.01644614726402703
0.20000000000000015,0.03,0.01657319810173915
0.20100000000000015,0.03,0.016701005691060863
0.20200000000000015,0.03,0.016829575906847267
0.20300000000000015,0.03,0.016958914655398314
0.20400000000000015,0.03,0.017089027874643906
0.20500000000000015,0.03,0.01721992153434676
0.20600000000000016,0.03,0.017351601636324238
0.20700000000000016,0.03,0.017484074214688325
0.20800000000000016,0.03,0.017617345336101042
0.20900000000000016,0.03,0.017751421100047814
0.21000000000000016,0.03,0.017886307639125597
0.21100000000000016,0.03,0.018022011119345142
0.21200000000000016,0.03,0.018158537740447858
0.21300000000000016,0.03,0.01829589373623538
0.21400000000000016,0.03,0.018434085374910973
0.21500000000000016,0.03,0.01857311895943246
0.21600000000000016,0.03,0.018713000827875543
0.21700000000000016,0.03,0.018853737353806632
0.21800000000000017,0.03,0.01899533494666438
0.21900000000000017,0.03,0.0191378000521497
0.22000000000000017,0.03,0.01928113915262187
0.22100000000000017,0.03,0.019425358767503252
0.22200000000000017,0.03,0.01957046545368765
0.22300000000000017,0.03,0.019716465805955857
0.22400000000000017,0.03,0.019863366457394584
0.22500000000000017,0.03,0.020011174079821087
0.22600000000000017,0.03,0.020159895384210064
0.22700000000000017,0.03,0.020309537121125106
0.22800000000000017,0.03,0.020460106081152393
0.22900000000000018,0.03,0.020611609095338036
0.23000000000000018,0.03,0.020764053035626735
0.23100000000000018,0.03,0.02091744481530332
0.23200000000000018,0.03,0.021071791389436538
0.23300000000000018,0.03,0.021227099755323952
0.23400000000000018,0.03,0.021383376952938835
0.23500000000000018,0.03,0.02154063006537945
0.23600000000000018,0.03,0.02169886621931868
0.23700000000000018,0.03,0.021858092585456207
0.23800000000000018,0.03,0.022018316378971156
0.23900000000000018,0.03,0.022179544859977113
0.24000000000000019,0.03,0.02234178533397749
0.2410000000000002,0.03,0.02250504515232387
0.2420000000000002,0.03,0.022669331712673015
0.2430000000000002,0.03,0.022834652459448126
0.2440000000000002,0.03,0.02300101488429892
0.2450000000000002,0.03,0.023168426526563937
0.2460000000000002,0.03,0.023336894973733344
0.2470000000000002,0.03,0.0235064278619134
0.2480000000000002,0.03,0.023677032876290752
0.2490000000000002,0.03,0.02384871775159788
0.25000000000000017,0.03,0.024021490272578622
0.25100000000000017,0.03,0.02419535827445477
0.25200000000000017,0.03,0.024370329643391513
0.25300000000000017,0.03,0.024546412316963948
0.25400000000000017,0.03,0.024723614284622886
0.25500000000000017,0.03,0.02490194358816003
0.25600000000000017,0.03,0.025081408322172555
0.2570000000000002,0.03,0.02526201663452739
0.2580000000000002,0.03,0.025443776726824276
0.2590000000000002,0.03,0.025626696854857495
0.2600000000000002,0.03,0.02581078532907725
0.2610000000000002,0.03,0.025996050515049673
0.2620000000000002,0.03,0.026182500833916034
0.2630000000000002,0.03,0.026370144762851
0.2640000000000002,0.03,0.026558990835520237
0.2650000000000002,0.03,0.026749047642538205
0.2660000000000002,0.03,0.026940323831925177
0.2670000000000002,0.03,0.027132828109564824
0.2680000000000002,0.03,0.027326569239663652
0.2690000000000002,0.03,0.02752155604521043
0.2700000000000002,0.03,0.02771779740843887
0.2710000000000002,0.03,0.02791530227129257
0.2720000000000002,0.03,0.028114079635893564
0.2730000000000002,0.03,0.028314138565015388
0.2740000000000002,0.03,0.02851548818256087
0.2750000000000002,0.03,0.02871813767404574
0.2760000000000002,0.03,0.02892209628708973
0.2770000000000002,0.03,0.02912737333191409
0.2780000000000002,0.03,0.029333978181848044
0.2790000000000002,0.03,0.029541920273843236
0.2800000000000002,0.03,0.029751209108998377
0.2810000000000002,0.03,0.029961854253093115
0.2820000000000002,0.03,0.030173865337132073
0.2830000000000002,0.03,0.03038725205789932
0.2840000000000002,0.03,0.030602024178522605
0.2850000000000002,0.03,0.030818191529048303
0.2860000000000002,0.03,0.031035764007024905
0.2870000000000002,0.03,0.0312547515780964
0.2880000000000002,0.03,0.03147516427660355
0.2890000000000002,0.03,0.03169701220619137
0.2900000000000002,0.03,0.031920305540423355
0.2910000000000002,0.03,0.03214505452339866
0.2920000000000002,0.03,0.032371269470372645
0.2930000000000002,0.03,0.03259896076837584
0.2940000000000002,0.03,0.03282813887683239
0.2950000000000002,0.03,0.03305881432817186
0.2960000000000002,0.03,0.03329099772843478
0.2970000000000002,0.03,0.03352469975786587
0.2980000000000002,0.03,0.033759931171493965
0.2990000000000002,0.03,0.03399670279969345
0.3000000000000002,0.03,0.03423502554872367
0.3010000000000002,0.03,0.03447491040124393
0.3020000000000002,0.03,0.034307259549036434
0.3030000000000002,0.03,0.03414119469230208
0.3040000000000002,0.03,0.03397670794123985
0.3050000000000002,0.03,0.03381379148731932
0.3060000000000002,0.03,0.033652437602445004
0.3070000000000002,0.03,0.03349263863816093
0.3080000000000002,0.03,0.03333438702488905
0.3090000000000002,0.03,0.033177675271206526
0.3100000000000002,0.03,0.033022495963160224
0.3110000000000002,0.03,0.03286884176361703
0.3120000000000002,0.03,0.03271670541165332
0.3130000000000002,0.03,0.03256607972197986
0.3140000000000002,0.03,0.032416957584404
0.3150000000000002,0.03,0.03226933196332729
0.3160000000000002,0.03,0.032123195897276996
0.3170000000000002,0.03,0.03197854249847339
0.3180000000000002,0.03,0.0318353649524275
0.31900000000000023,0.03,0.031693656517569425
0.32000000000000023,0.03,0.031553410524907635
0.32100000000000023,0.03,0.031414620377712255
0.32200000000000023,0.03,0.03127727955122578
0.32300000000000023,0.03,0.03114138159239361
0.32400000000000023,0.03,0.031006920119616616
0.32500000000000023,0.03,0.03087388882251921
0.32600000000000023,0.03,0.030742281461732475
0.32700000000000023,0.03,0.030612091868689507
0.32800000000000024,0.03,0.030483313945427738
0.32900000000000024,0.03,0.030355941664399755
0.33000000000000024,0.03,0.03022996906828396
0.33100000000000024,0.03,0.030105390269798634
0.33200000000000024,0.03,0.02998219945151034
0.33300000000000024,0.03,0.029860390865639148
0.33400000000000024,0.03,0.029739958833855072
0.33500000000000024,0.03,0.02962089774706404
0.33600000000000024,0.03,0.029503202065180787
0.33700000000000024,0.03,0.029386866316888232
0.33800000000000024,0.03,0.02927188509937893
0.33900000000000025,0.03,0.029158253078077335
0.34000000000000025,0.03,0.029045964986344434
0.34100000000000025,0.03,0.028935015625158232
0.34200000000000025,0.03,0.02882539986277374
0.34300000000000025,0.03,0.028717112634358753
0.34400000000000025,0.03,0.028610148941605674
0.34500000000000025,0.03,0.028504503852320104
0.34600000000000025,0.03,0.028400172499983712
0.34700000000000025,0.03,0.02829715008329414
0.34800000000000025,0.03,0.028195431865679983
0.34900000000000025,0.03,0.028095013174793064
0.35000000000000026,0.03,0.027995889401977985
0.35100000000000026,0.03,0.027898056001719646
0.35200000000000026,0.03,0.02780150849107122
0.35300000000000026,0.03,0.027706242449061832
0.35400000000000026,0.03,0.027612253516087325
0.35500000000000026,0.03,0.027519537393284794
0.35600000000000026,0.03,0.027428089841892676
0.35700000000000026,0.03,0.027337906682598712
0.35800000000000026,0.03,0.02724898379487671
0.35900000000000026,0.03,0.02716131711631617
0.36000000000000026,0.03,0.02707490264194422
0.36100000000000027,0.03,0.02698973642354448
0.36200000000000027,0.03,0.026905814568974278
0.36300000000000027,0.03,0.02682313324148082
0.36400000000000027,0.03,0.026741688659022374
0.36500000000000027,0.03,0.026661477093592373
0.36600000000000027,0.03,0.026582494870552874
0.36700000000000027,0.03,0.026504738367975976
0.36800000000000027,0.03,0.02642820401599868
0.36900000000000027,0.03,0.02635288829619154
0.3700000000000003,0.03,0.026278787740943395
0.3710000000000003,0.03,0.026205898932865745
0.3720000000000003,0.03,0.026134218504217002
0.3730000000000003,0.03,0.026063743136350598
0.3740000000000003,0.03,0.025994469559187307
0.3750000000000003,0.03,0.02592639455071489
0.3760000000000003,0.03,0.02585951493651618
0.3770000000000003,0.03,0.02579382758932795
0.3780000000000003,0.03,0.025729329428631747
0.3790000000000003,0.03,0.025666017420278638
0.3800000000000003,0.03,0.025603888576148773
0.3810000000000003,0.03,0.025542939953847942
0.3820000000000003,0.03,0.025483168656442196
0.3830000000000003,0.03,0.025424571832230167
0.3840000000000003,0.03,0.02536714667455705
0.3850000000000003,0.03,0.025310890421667474
0.3860000000000003,0.03,0.025255800356601358
0.3870000000000003,0.03,0.02520187380713139
0.3880000000000003,0.03,0.025149108145742168
0.3890000000000003,0.03,0.025097500789653115
0.3900000000000003,0.03,0.02504704920088328
0.3910000000000003,0.03,0.024997750886359624
0.3920000000000003,0.03,0.024949603398067823
0.3930000000000003,0.03,0.02490260433324394
0.3940000000000003,0.03,0.024856751334608882
0.3950000000000003,0.03,0.02481204209064357
0.3960000000000003,0.03,0.024768474335902846
0.3970000000000003,0.03,0.024726045851369085
0.3980000000000003,0.03,0.024684754464842903
0.3990000000000003,0.03,0.024644598051369277
0.4000000000000003,0.03,0.024605574533698833
0.4010000000000003,0.03,0.024567681882780513
0.4020000000000003,0.03,0.02453091811828562
0.4030000000000003,0.03,0.024495281309159293
0.4040000000000003,0.03,0.02446076957419851
0.4050000000000003,0.03,0.024427381082653552
0.4060000000000003,0.03,0.024395114054849513
0.4070000000000003,0.03,0.02436396676282706
0.4080000000000003,0.03,0.02433393753099749
0.4090000000000003,0.03,0.024305024736810503
0.4100000000000003,0.03,0.024277226811431313
0.4110000000000003,0.03,0.02425054224042292
0.4120000000000003,0.03,0.024224969564432413
0.4130000000000003,0.03,0.02420050737987596
0.4140000000000003,0.03,0.024177154339619727
0.4150000000000003,0.03,0.0241549091536554
0.4160000000000003,0.03,0.024133770589762814
0.4170000000000003,0.03,0.024113737474160873
0.4180000000000003,0.03,0.024094808692140937
0.4190000000000003,0.03,0.024076983188679846
0.4200000000000003,0.03,0.024060259969029708
0.4210000000000003,0.03,0.024044638099281937
0.4220000000000003,0.03,0.024030116706901514
0.4230000000000003,0.03,0.024016694981230387
0.4240000000000003,0.03,0.02400437217395499
0.4250000000000003,0.03,0.02399314759953788
0.4260000000000003,0.03,0.02398302063561092
0.4270000000000003,0.03,0.02397399072332526
0.4280000000000003,0.03,0.023966057367660946
0.4290000000000003,0.03,0.023959220137690175
0.4300000000000003,0.03,0.023953478666795692
0.4310000000000003,0.03,0.0239488326528425
0.43200000000000033,0.03,0.023945281858301182
0.43300000000000033,0.03,0.023942826110324143
0.43400000000000033,0.03,0.023941465300772822
0.43500000000000033,0.03,0.023941199386196762
0.43600000000000033,0.03,0.02394202838776488
0.43700000000000033,0.03,0.023943952391150027
0.43800000000000033,0.03,0.02394697154636581
0.43900000000000033,0.03,0.02395108606755996
0.44000000000000034,0.03,0.023956296232763373
0.44100000000000034,0.03,0.0239626023835974
0.44200000000000034,0.03,0.023970004924942806
0.44300000000000034,0.03,0.023978504324569827
0.44400000000000034,0.03,0.023988101112736023
0.44500000000000034,0.03,0.023998795881751855
0.44600000000000034,0.03,0.02401058928551944
0.44700000000000034,0.03,0.024023482039046185
0.44800000000000034,0.03,0.024037474917939883
0.44900000000000034,0.03,0.02405256875788776
0.45000000000000034,0.03,0.024068764454124602
0.45100000000000035,0.03,0.024086062960896378
0.45200000000000035,0.03,0.02410446529092231
0.45300000000000035,0.03,0.024123972376792754
0.45400000000000035,0.03,0.02414458492756442
0.45500000000000035,0.03,0.024166303574830062
0.45600000000000035,0.03,0.024189129016240155
0.45700000000000035,0.03,0.024213062015432413
0.45800000000000035,0.03,0.024238103401998397
0.45900000000000035,0.03,0.024264254071478582
0.46000000000000035,0.03,0.024291514985375177
0.46100000000000035,0.03,0.02431988717117799
0.46200000000000035,0.03,0.024349371722392717
0.46300000000000036,0.03,0.024379969798567772
0.46400000000000036,0.03,0.024411682625311668
0.46500000000000036,0.03,0.024444511494296692
0.46600000000000036,0.03,0.024478457763244133
0.46700000000000036,0.03,0.024513522855887055
0.46800000000000036,0.03,0.024549708261906496
0.46900000000000036,0.03,0.024587015536840038
0.47000000000000036,0.03,0.024625446301958464
0.47100000000000036,0.03,0.024665002244110373
0.47200000000000036,0.03,0.02470568511553365
0.47300000000000036,0.03,0.024747496733632534
0.47400000000000037,0.03,0.024790438980719896
0.47500000000000037,0.03,0.024834513803727056
0.47600000000000037,0.03,0.024879723213879514
0.47700000000000037,0.03,0.024926069286340932
0.47800000000000037,0.03,0.024973554159827813
0.47900000000000037,0.03,0.025022180036193956
0.48000000000000037,0.03,0.02507194917999035
0.48100000000000037,0.03,0.025122863917999273
0.4820000000000004,0.03,0.02517492663874823
0.4830000000000004,0.03,0.02522813979200449
0.4840000000000004,0.03,0.02528250588825319
0.4850000000000004,0.03,0.025338027498163364
0.4860000000000004,0.03,0.025394707252042948
0.4870000000000004,0.03,0.02545254783928749
0.4880000000000004,0.03,0.025511552007824723
0.4890000000000004,0.03,0.025571722563557924
0.4900000000000004,0.03,0.025633062369811638
0.4910000000000004,0.03,0.025695574346782442
0.4920000000000004,0.03,0.025759261470997448
0.4930000000000004,0.03,0.025824126774783133
0.4940000000000004,0.03,0.02589017334574795
0.4950000000000004,0.03,0.025957404326279465
0.4960000000000004,0.03,0.026025822913060853
0.4970000000000004,0.03,0.02609543235660628
0.4980000000000004,0.03,0.02616623596081836
0.4990000000000004,0.03,0.026238237082570448
0.5000000000000003,0.03,0.026311439131312973
0.5010000000000003,0.03,0.02638584556870752
0.5020000000000003,0.03,0.026461459908288847
0.5030000000000003,0.03,0.02653828571515556
0.5040000000000003,0.03,0.026616326605691413
0.5050000000000003,0.03,0.026695586247316647
0.5060000000000003,0.03,0.02677606835827112
0.5070000000000003,0.03,0.02685777670742876
0.5080000000000003,0.03,0.026940715114143702
0.5090000000000003,0.03,0.02702488744812815
0.5100000000000003,0.03,0.02711029762936281
0.5110000000000003,0.03,0.027196949628037904
0.5120000000000003,0.03,0.027284847464525613
0.5130000000000003,0.03,0.027373995209384328
0.5140000000000003,0.03,0.027464396983391343
0.5150000000000003,0.03,0.027556056957607305
0.5160000000000003,0.03,0.027648979353468092
0.5170000000000003,0.03,0.027743168442906026
0.5180000000000003,0.03,0.027838628548497422
0.5190000000000003,0.03,0.027935364043638302
0.5200000000000004,0.03,0.028033379352744477
0.5210000000000004,0.03,0.0281326789514771
0.5220000000000004,0.03,0.028233267366992283
0.5230000000000004,0.03,0.028335149178213705
0.5240000000000004,0.03,0.028438329016126872
0.5250000000000004,0.03,0.02854281156409505
0.5260000000000004,0.03,0.02864860155819552
0.5270000000000004,0.03,0.028755703787574406
0.5280000000000004,0.03,0.02886412309482101
0.5290000000000004,0.03,0.02897386437635893
0.5300000000000004,0.03,0.02908493258285421
0.5310000000000004,0.03,0.02919733271963914
0.5320000000000004,0.03,0.029311069847151365
0.5330000000000004,0.03,0.02942614908138746
0.5340000000000004,0.03,0.029542575594368625
0.5350000000000004,0.03,0.029660354614621007
0.5360000000000004,0.03,0.029779491427666577
0.5370000000000004,0.03,0.029899991376525523
0.5380000000000004,0.03,0.030021859862229397
0.5390000000000004,0.03,0.030145102344343703
0.5400000000000004,0.03,0.030269724341499143
0.5410000000000004,0.03,0.03039573143193218
0.5420000000000004,0.03,0.030523129254032205
0.5430000000000004,0.03,0.03065192350689587
0.5440000000000004,0.03,0.030782119950887366
0.5450000000000004,0.03,0.030913724408204717
0.5460000000000004,0.03,0.03104674276344951
0.5470000000000004,0.03,0.031181180964201985
0.5480000000000004,0.03,0.031317045021597704
0.5490000000000004,0.03,0.03145434101090769
0.5500000000000004,0.03,0.0315930750721197
0.5510000000000004,0.03,0.03173325341052018
0.5520000000000004,0.03,0.03187488229727684
0.5530000000000004,0.03,0.03201796807001978
0.5540000000000004,0.03,0.0321625171334217
0.5550000000000004,0.03,0.03230853595977598
0.5560000000000004,0.03,0.03245603108957171
0.5570000000000004,0.03,0.03260500913206552
0.5580000000000004,0.03,0.03275547676584967
0.5590000000000004,0.03,0.032907440739414845
0.5600000000000004,0.03,0.03306090787170918
0.5610000000000004,0.03,0.03321588505269096
0.5620000000000004,0.03,0.03337237924387637
0.5630000000000004,0.03,0.03353039747888181
0.5640000000000004,0.03,0.03368994686395982
0.5650000000000004,0.03,0.033851034578529615
0.5660000000000004,0.03,0.03401366787570217
0.5670000000000004,0.03,0.034177854082800344
0.5680000000000004,0.03,0.03434360060187303
0.5690000000000004,0.03,0.03451091491020688
0.5700000000000004,0.03,0.03467980456083168
0.5710000000000004,0.03,0.03485027718302564
0.5720000000000004,0.03,0.03502234048281544
0.5730000000000004,0.03,0.03519600224347747
0.5740000000000004,0.03,0.035371270326035875
0.5750000000000004,0.03,0.035548152669762745
0.5760000000000004,0.03,0.03572665729267891
0.5770000000000004,0.03,0.03590679229205557
0.5780000000000004,0.03,0.03608856584492051
0.5790000000000004,0.03,0.03627198620856559
0.5800000000000004,0.03,0.03645706172106017
0.5810000000000004,0.03,0.03664380080176641
0.5820000000000004,0.03,0.036832211951861475
0.5830000000000004,0.03,0.037022303754862
0.5840000000000004,0.03,0.03721408487715407
0.5850000000000004,0.03,0.03740756406852555
0.5860000000000004,0.03,0.037602750162702266
0.5870000000000004,0.03,0.03779965207788454
0.5880000000000004,0.03,0.037998278817283355
0.5890000000000004,0.03,0.03819863946965669
0.5900000000000004,0.03,0.038400743209839085
0.5910000000000004,0.03,0.03860459929926427
0.5920000000000004,0.03,0.038810217086480414
0.5930000000000004,0.03,0.03901760600764947
0.5940000000000004,0.03,0.03922677558703
0.5950000000000004,0.03,0.03943773543743926
0.5960000000000004,0.03,0.039650495260689346
0.5970000000000004,0.03,0.03986506484799284
0.5980000000000004,0.03,0.0400814540803321
0.5990000000000004,0.03,0.04029967292878819
0.6000000000000004,0.03,0.04051973145482367
0.6010000000000004,0.03,0.04074163981051014
0.6020000000000004,0.03,0.04096540823870047
0.6030000000000004,0.03,0.04075413532529479
0.6040000000000004,0.03,0.04054474497578397
0.6050000000000004,0.03,0.040337227281657534
0.6060000000000004,0.03,0.040131572430701326
0.6070000000000004,0.03,0.03992777070615259
0.6080000000000004,0.03,0.0397258124858709
0.6090000000000004,0.03,0.039525688241528266
0.6100000000000004,0.03,0.03932738853781959
0.6110000000000004,0.03,0.039130904031694606
0.6120000000000004,0.03,0.038936225471615286
0.6130000000000004,0.03,0.03874334369683579
0.6140000000000004,0.03,0.038552249636710924
0.6150000000000004,0.03,0.03836293431002949
0.6160000000000004,0.03,0.038175388824375746
0.6170000000000004,0.03,0.037989604375517946
0.6180000000000004,0.03,0.03780557224682486
0.6190000000000004,0.03,0.03762328380870841
0.6200000000000004,0.03,0.037442730518093166
0.6210000000000004,0.03,0.03726390391791123
0.6220000000000004,0.03,0.03708679563662098
0.6230000000000004,0.03,0.036911397387748984
0.6240000000000004,0.03,0.0367377009694531
0.6250000000000004,0.03,0.0365656982641045
0.6260000000000004,0.03,0.036395381237887846
0.6270000000000004,0.03,0.036226741940415856
0.6280000000000004,0.03,0.036059772504357886
0.6290000000000004,0.03,0.035894465145077735
0.6300000000000004,0.03,0.035730812160280984
0.6310000000000004,0.03,0.03556880592966797
0.6320000000000005,0.03,0.035408438914588905
