time_s,right_foot_x_m,left_foot_x_m,com_x_m,dcm_x_m
1.0040000000000002,-0.002981739513850447,-0.008462860305904504,-0.004328194711861771,-0.0001326182958198141
1.0050000000000001,-0.002981773203443546,-0.00836707791234029,-0.004299884719650873,-0.00011329772579992715
1.006,-0.0029818061710429004,-0.008270369868077701,-0.004271634804174017,-9.384620658583684e-05
1.007,-0.002981838434408449,-0.008172750868715504,-0.004243443676441787,-7.426285064205795e-05
1.0079999999999998,-0.0029818700107233902,-0.008074235884221747,-0.004215310050147138,-5.454676441765064e-05
1.0089999999999997,-0.002981900916610453,-0.00797484015389945,-0.004187232641606705,-3.4697048305444914e-05
1.0099999999999996,-0.0029819311681477537,-0.007874579181345534,-0.004159210169702233,-1.4712796600997897e-05
1.0109999999999995,-0.0029819607808846313,-0.007773468729399897,-0.004131241355822118,5.4069025387367894e-06
1.0119999999999993,-0.002981989769856955,-0.00767152481508108,-0.00410332492380307,2.5662967137009447e-05
1.0129999999999992,-0.002982018149602463,-0.007568763704505651,-0.004075459599871882,4.6056321439165264e-05
1.0139999999999991,-0.0029820459341755715,-0.007465201907788109,-0.004047644112587311,6.658789595481805e-05
1.014999999999999,-0.0029820731371621506,-0.007360856173918022,-0.004019877192782066,8.72586275002989e-05
1.015999999999999,-0.002982099771693849,-0.007255743485611128,-0.003992157573504896,0.00010806945924141022
1.0169999999999988,-0.002982125850462298,-0.0071498810541318104,-0.0039644839899627814,0.00012902134073645814
1.0179999999999987,-0.002982151385732744,-0.007043286314083418,-0.003936855179463225,0.00015011522797957807
1.0189999999999986,-0.002982176389357802,-0.00693597691816408,-0.0039092698813566395,0.0001713520834443526
1.0199999999999985,-0.0029822008727904904,-0.006827970731884988,-0.0038817268369788216,0.00019273287612773388
1.0209999999999984,-0.002982224847097188,-0.006719285828249006,-0.0038542247895935267,0.00021425858159425035
1.0219999999999982,-0.002982248322970368,-0.006609940482386959,-0.0038267624843351233,0.00023593018202052417
1.0229999999999981,-0.0029822713107406115,-0.0064999531661495856,-0.003799338668151338,0.00025774866624008125
1.023999999999998,-0.0029822938203887366,-0.00638934254265383,-0.003771952089746078,0.0002797150297884762
1.024999999999998,-0.0029823158615573213,-0.006278127460781139,-0.003744601499522341,0.00030183027494871343
1.0259999999999978,-0.0029823374435617228,-0.006166326949627427,-0.0037172856495251956,0.00032409541079697797
1.0269999999999977,-0.0029823585754013065,-0.0060539602129030725,-0.003690003293384839,0.0003465114532486798
1.0279999999999976,-0.002982379265769611,-0.005941046623282962,-0.0036627531862597307,0.00036907942510480815
1.0289999999999975,-0.0029823995230644842,-0.005827605716706513,-0.0036355340847797893,0.00039180035609859797
1.0299999999999974,-0.0029824193553978744,-0.005713657186627109,-0.0036083447469896627,0.00041467528294251944
1.0309999999999973,-0.0029824387706049787,-0.005599220878213045,-0.0035811839322920586,0.0004377052493755723
